1019457,Midland,US
1019458,Mikado Township,US
1019459,Milan,US
1019460,Milford,US
1019461,Millington,US
1019462,Minden City,US
1019463,Mio,US
1019464,Moline,US
1019465,Monroe,US
1019466,Montague,US
1019467,Montcalm County,US
1019468,Montrose,US
1019469,Morenci,US
1019470,Morley,US
1019471,Morrice,US
1019472,Mount Clemens,US
1019473,Mount Morris,US
1019474,Mount Pleasant,US
1019475,Munising,US
1019476,Muskegon,US
1019477,Napoleon,US
1019478,Nashville,US
1019479,Negaunee,US
1019480,New Baltimore,US
1019481,New Boston,US
1019482,New Buffalo,US
1019483,New Era,US
1019484,New Haven,US
1019485,New Hudson,US
1019486,New Lothrop,US
1019487,Newaygo,US
1019488,Newport,US
1019489,Niles,US
1019490,North Adams,US
1019491,North Branch,US
1019492,Northport,US
1019493,Northville,US
1019494,Norway,US
1019495,Nottawa,US
1019496,Novi,US
1019497,Nunica,US
1019498,Oak Park,US
1019499,Okemos,US
1019500,Olivet,US
1019501,Onaway,US
1019502,Onondaga Township,US
1019503,Onsted,US
1019504,Ontonagon,US
1019505,Ortonville,US
1019506,Oscoda,US
1019507,Osseo,US
1019508,Otisville,US
1019509,Otsego,US
1019510,Whiteford Township,US
1019511,Ovid,US
1019512,Owendale,US
1019513,Owosso,US
1019514,Oxford,US
1019515,Paradise,US
1019516,Paris,US
1019517,Parma,US
1019518,Paw Paw,US
1019519,Peck,US
1019520,Pelkie,US
1019521,Pellston,US
1019522,Pentwater,US
1019523,Perry,US
1019524,Petersburg,US
1019525,Petoskey,US
1019526,Pewamo,US
1019527,Pickford,US
1019528,Pigeon,US
1019529,Pinckney,US
1019530,Pinconning,US
1019531,Pittsford,US
1019532,Plainwell,US
1019533,Pleasant Ridge,US
1019534,Plymouth,US
1019535,Pointe Aux Pins,US
1019536,Pontiac,US
1019537,Port Hope,US
1019538,Port Huron,US
1019539,Port Sanilac,US
1019540,Portage,US
1019541,Portland,US
1019542,Potterville,US
1019543,Prescott,US
1019544,Pullman,US
1019545,Quincy,US
1019546,Quinnesec,US
1019547,Rapid City,US
1019548,Rapid River,US
1019549,Ravenna,US
1019550,Reading,US
1019551,Redford Charter Township,US
1019552,Reed City,US
1019553,Reese,US
1019554,Remus,US
1019555,Richland,US
1019556,Richmond,US
1019557,River Rouge,US
1019558,Riverside,US
1019559,Rochester,US
1019560,Rockford,US
1019561,Rockwood,US
1019562,Rogers City,US
1019563,Romeo,US
1019564,Romulus,US
1019565,Roscommon,US
1019566,Rose City,US
1019567,Rosebush,US
1019568,Roseville,US
1019569,Royal Oak,US
1019570,Rudyard,US
1019571,Saginaw,US
1019572,Sagola Township,US
1019573,Saline,US
1019574,Sand Creek,US
1019575,Sand Lake,US
1019576,Sandusky,US
1019577,Sanford,US
1019578,Saranac,US
1019579,Saugatuck,US
1019580,Sault Ste. Marie,US
1019581,Sawyer,US
1019582,Schoolcraft,US
1019583,Scottville,US
1019584,Sears,US
1019585,Sebewaing,US
1019586,Shelby,US
1019587,Shepherd,US
1019588,Sidney Township,US
1019589,Six Lakes,US
1019590,Skandia Township,US
1019591,Smiths Creek,US
1019592,South Haven,US
1019593,South Lyon,US
1019594,Southfield,US
1019595,Southgate,US
1019596,Sparta,US
1019597,Spring Arbor,US
1019598,Spring Lake,US
1019599,Springport,US
1019600,Spruce,US
1019601,Saint Charles,US
1019602,Saint Clair,US
1019603,Saint Clair Shores,US
1019604,Saint Johns,US
1019605,Saint Joseph,US
1019606,St. Louis,US
1019607,Stambaugh,US
1019608,Standish,US
1019609,Stanton,US
1019610,Stephenson,US
1019611,Sterling,US
1019612,Sterling Heights,US
1019613,Stevensville,US
1019614,Stockbridge,US
1019615,Sturgis,US
1019616,Suttons Bay,US
1019617,Swartz Creek,US
1019618,Tawas City,US
1019619,Taylor,US
1019620,Tecumseh,US
1019621,Tekonsha,US
1019622,Temperance,US
1019623,Three Oaks,US
1019624,Three Rivers,US
1019625,Tipton,US
1019626,Traverse City,US
1019627,Trenton,US
1019628,Troy,US
1019629,Tustin,US
1019630,Twin Lake,US
1019631,Twining,US
1019632,Ubly,US
1019633,Union City,US
1019634,University Center,US
1019635,Utica,US
1019636,Vanderbilt,US
1019637,Vassar,US
1019638,Vermontville,US
1019639,Vernon,US
1019640,Vicksburg,US
1019641,Wakefield,US
1019642,Waldron,US
1019643,Walkerville,US
1019644,Wallace,US
1019645,Walled Lake,US
1019646,Walloon Lake,US
1019647,Warren,US
1019648,Washington,US
1019649,Washtenaw County,US
1019650,Waterford Township,US
1019651,Watersmeet,US
1019652,Watervliet,US
1019653,Wayland,US
1019654,Wayne,US
1019655,Webberville,US
1019656,Weidman,US
1019657,West Bloomfield Township,US
1019658,West Branch,US
1019659,Westland,US
1019660,White Cloud,US
1019661,White Lake charter Township,US
1019662,White Pigeon,US
1019663,Whitehall,US
1019664,Whitmore Lake,US
1019665,Whittemore,US
1019666,Williamston,US
1019667,Willis,US
1019668,Wixom,US
1019669,Wolverine,US
1019670,Wyandotte,US
1019671,Yale,US
1019672,Ypsilanti,US
1019673,Zeeland,US
1019674,Ada,US
1019675,Adams,US
1019676,Adrian,US
1019677,Afton,US
1019678,Aitkin,US
1019679,Albany,US
1019680,Albert Lea,US
1019681,Alberta,US
1019682,Albertville,US
1019683,Alden,US
1019684,Alexandria,US
1019685,Altura,US
1019686,Andover,US
1019687,Annandale,US
1019688,Anoka,US
1019689,Appleton,US
1019690,Argyle,US
1019691,Arlington,US
1019692,Ashby,US
1019693,Askov,US
1019694,Atwater,US
1019695,Audubon,US
1019696,Aurora,US
1019697,Austin,US
1019698,Avon,US
1019699,Backus,US
1019700,Badger,US
1019701,Bagley,US
1019702,Balaton,US
1019703,Barnesville,US
1019704,Barnum,US
1019705,Barrett,US
1019706,Battle Lake,US
1019707,Baudette,US
1019708,Baxter,US
1019709,Bayport,US
1019710,Beardsley,US
1019711,Becker,US
1019712,Belgrade,US
1019713,Belle Plaine,US
1019714,Bellingham,US
1019715,Beltrami,US
1019716,Belview,US
1019717,Bemidji,US
1019718,Benson,US
1019719,Bertha,US
1019720,Bethel,US
1019721,Big Lake,US
1019722,Bigfork,US
1019723,Bird Island,US
1019724,Blackduck,US
1019725,Blomkest,US
1019726,Blooming Prairie,US
1019727,Blue Earth,US
1019728,Borup,US
1019729,Braham,US
1019730,Brainerd,US
1019731,Brandon,US
1019732,Breckenridge,US
1019733,Bricelyn,US
1019734,Brimson,US
1019735,Brooten,US
1019736,Browerville,US
1019737,Browns Valley,US
1019738,Brownsdale,US
1019739,Brownsville,US
1019740,Brownton,US
1019741,Bruno,US
1019742,Buffalo,US
1019743,Buhl,US
1019744,Burnsville,US
1019745,Butterfield,US
1019746,Byron,US
1019747,Caledonia,US
1019748,Cambridge,US
1019749,Campbell,US
1019750,Canby,US
1019751,Cannon Falls,US
1019752,Carlton,US
1019753,Carver,US
1019754,Cass Lake,US
1019755,Center City,US
1019756,Champlin,US
1019757,Chanhassen,US
1019758,Chaska,US
1019759,Chatfield,US
1019760,Chisago City,US
1019761,Chisholm,US
1019762,Chokio,US
1019763,Circle Pines,US
1019764,Clara City,US
1019765,Clarissa,US
1019766,Clarkfield,US
1019767,Clear Lake,US
1019768,Clearbrook,US
1019769,Clearwater,US
1019770,Clements,US
1019771,Cleveland,US
1019772,Climax,US
1019773,Clinton,US
1019774,Cloquet,US
1019775,Cohasset,US
1019776,Cokato,US
1019777,Cold Spring,US
1019778,Coleraine,US
1019779,Collegeville,US
1019780,Cologne,US
1019781,Comfrey,US
1019782,Cook,US
1019783,Cosmos,US
1019784,Cottage Grove,US
1019785,Cottonwood,US
1019786,Cromwell,US
1019787,Crookston,US
1019788,Crosby,US
1019789,Crystal Bay,US
1019790,Cyrus,US
1019791,Dakota,US
1019792,Danube,US
1019793,Darwin,US
1019794,Dassel,US
1019795,Dawson,US
1019796,Dayton,US
1019797,Deer River,US
1019798,Delano,US
1019799,Detroit Lakes,US
1019800,Dilworth,US
1019801,Dodge Center,US
1019802,Dodge County,US
1019803,Dover,US
1019804,Duluth,US
1019805,Eagle Bend,US
1019806,Eagle Lake,US
1019807,East Grand Forks,US
1019808,Easton,US
1019809,Echo,US
1019810,Eden Prairie,US
1019811,Eden Valley,US
1019812,Edgerton,US
1019813,Eitzen,US
1019814,Elbow Lake,US
1019815,Elgin,US
1019816,Elk River,US
1019817,Ellsworth,US
1019818,Ely,US
1019819,Elysian,US
1019820,Emily,US
1019821,Erskine,US
1019822,Esko,US
1019823,Evansville,US
1019824,Eveleth,US
1019825,Excelsior,US
1019826,Fairfax,US
1019827,Fairmont,US
1019828,Faribault,US
1019829,Farmington,US
1019830,Fergus Falls,US
1019831,Fertile,US
1019832,Finlayson,US
1019833,Fisher,US
1019834,Floodwood,US
1019835,Foley,US
1019836,Forest Lake,US
1019837,Fosston,US
1019838,Franklin,US
1019839,Frazee,US
1019840,Freeborn,US
1019841,Fulda,US
1019842,Garfield,US
1019843,Gaylord,US
1019844,Gibbon,US
1019845,Gilbert,US
1019846,Glencoe,US
1019847,Glenville,US
1019848,Glenwood,US
1019849,Glyndon,US
1019850,Good Thunder,US
1019851,Goodhue,US
1019852,Goodridge,US
1019853,Graceville,US
1019854,Granada,US
1019855,Grand Marais,US
1019856,Grand Meadow,US
1019857,Grand Portage,US
1019858,Grand Rapids,US
1019859,Grandy,US
1019860,Granite Falls,US
1019861,Greenbush,US
1019862,Grey Eagle,US
1019863,Grove City,US
1019864,Grygla,US
1019865,Hackensack,US
1019866,Hallock,US
1019867,Halstad,US
1019868,Hamel,US
1019869,Hancock,US
1019870,Hanska,US
1019871,Harmony,US
1019872,Hastings,US
1019873,Hawley,US
1019874,Hayfield,US
1019875,Hector,US
1019876,Henderson,US
1019877,Hennepin County,US
1019878,Henning,US
1019879,Herman,US
1019880,Heron Lake,US
1019881,Hewitt,US
1019882,Hibbing,US
1019883,Hill City,US
1019884,Hills,US
1019885,Hinckley,US
1019886,Hoffman,US
1019887,Holdingford,US
1019888,Hopkins,US
1019889,Houston,US
1019890,Howard Lake,US
1019891,Hoyt Lakes,US
1019892,Hugo,US
1019893,Hutchinson,US
1019894,International Falls,US
1019895,Inver Grove Heights,US
1019896,Ironton,US
1019897,Isanti,US
1019898,Isle,US
1019899,Ivanhoe,US
1019900,Jackson,US
1019901,Janesville,US
1019902,Jeffers,US
1019903,Jordan,US
1019904,Kandiyohi,US
1019905,Karlstad,US
1019906,Kasota,US
1019907,Kasson,US
1019908,Keewatin,US
1019909,Kelliher,US
1019910,Kenyon,US
1019911,Kerkhoven,US
1019912,Kettle River,US
1019913,Kiester,US
1019914,Kimball,US
1019915,Knife River,US
1019916,La Crescent,US
1019917,Lafayette,US
1019918,Lake Benton,US
1019919,Lake City,US
1019920,Lake Crystal,US
1019921,Lake Elmo,US
1019922,Lake Lillian,US
1019923,Lake Park,US
1019924,Lakefield,US
1019925,Lakeville,US
1019926,Lamberton,US
1019927,Lancaster,US
1019928,Laporte,US
1019929,Le Center,US
1019930,Le Roy,US
1019931,Le Sueur,US
1019932,Leonard,US
1019933,Lester Prairie,US
1019934,Lewiston,US
1019935,Lewisville,US
1019936,Lindstrom,US
1019937,Litchfield,US
1019938,Little Falls,US
1019939,Littlefork,US
1019940,Long Lake,US
1019941,Long Prairie,US
1019942,Longville,US
1019943,Lonsdale,US
1019944,Loretto,US
1019945,Luverne,US
1019946,Lyle,US
1019947,Lynd,US
1019948,Mabel,US
1019949,Madelia,US
1019950,Madison,US
1019951,Magnolia,US
1019952,Mahnomen,US
1019953,Mankato,US
1019954,Mantorville,US
1019955,Maple Lake,US
1019956,Maple Plain,US
1019957,Mapleton,US
1019958,Marshall,US
1019959,Maynard,US
1019960,Mazeppa,US
1019961,McGregor,US
1019962,McIntosh,US
1019963,Meadowlands,US
1019964,Medford,US
1019965,Melrose,US
1019966,Menahga,US
1019967,Mentor,US
1019968,Middle River,US
1019969,Milaca,US
1019970,Milan,US
1019971,Millville,US
1019972,Milroy,US
1019973,Minneapolis,US
1019974,Minneota,US
1019975,Minnesota Lake,US
1019976,Minnetonka,US
1019977,Montevideo,US
1019978,Montgomery,US
1019979,Monticello,US
1019980,Montrose,US
1019981,Moorhead,US
1019982,Moose Lake,US
1019983,Mora,US
1019984,Morgan,US
1019985,Morris,US
1019986,Morristown,US
1019987,Motley,US
1019988,Mound,US
1019989,Mountain Iron,US
1019990,Mountain Lake,US
1019991,Mower County,US
1019992,Nashua,US
1019993,Nashwauk,US
1019994,Nevis,US
1019995,New London,US
1019996,New Prague,US
1019997,New Richland,US
1019998,New Ulm,US
1019999,New York Mills,US
1020000,Newfolden,US
1020001,Newport,US
1020002,Nicollet,US
1020003,North Branch,US
1020004,Northfield,US
1020005,Northome,US
1020006,Norwood Young America,US
1020007,Odin,US
1020008,Ogilvie,US
1020009,Okabena,US
1020010,Oklee,US
1020011,Olivia,US
1020012,Onamia,US
1020013,Ortonville,US
1020014,Osakis,US
1020015,Oslo,US
1020016,Osseo,US
1020017,Ottertail,US
1020018,Owatonna,US
1020019,Park Rapids,US
1020020,Parkers Prairie,US
1020021,Paynesville,US
1020022,Pelican Rapids,US
1020023,Pennington,US
1020024,Pequot Lakes,US
1020025,Perham,US
1020026,Pierz,US
1020027,Pillager,US
1020028,Pine City,US
1020029,Pine Island,US
1020030,Pine River,US
1020031,Pipestone,US
1020032,Plainview,US
1020033,Plummer,US
1020034,Preston,US
1020035,Princeton,US
1020036,Prinsburg,US
1020037,Prior Lake,US
1020038,Randolph,US
1020039,Raymond,US
1020040,Red Lake Falls,US
1020041,Red Wing,US
1020042,Red Lake,US
1020043,Redwood Falls,US
1020044,Remer,US
1020045,Renville,US
1020046,Rice,US
1020047,Richmond,US
1020048,Rochester,US
1020049,Rockford,US
1020050,Rogers,US
1020051,Rollingstone,US
1020052,Roseau,US
1020053,Rosemount,US
1020054,Rothsay,US
1020055,Round Lake,US
1020056,Royalton,US
1020057,Rush City,US
1020058,Rushford,US
1020059,Russell,US
1020060,Ruthton,US
1020061,Sacred Heart,US
1020062,Sanborn,US
1020063,Sandstone,US
1020064,Sartell,US
1020065,Sauk Centre,US
1020066,Sauk Rapids,US
1020067,Savage,US
1020068,Schroeder,US
1020069,Sebeka,US
1020070,Shakopee,US
1020071,Sherburn,US
1020072,Silver Bay,US
1020073,Silver Lake,US
1020074,Slayton,US
1020075,Sleepy Eye,US
1020076,South Haven,US
1020077,South Saint Paul,US
1020078,Spicer,US
1020079,Spring Grove,US
1020080,Spring Park,US
1020081,Spring Valley,US
1020082,Springfield,US
1020083,Saint Bonifacius,US
1020084,Saint Charles,US
1020085,Saint Clair,US
1020086,St. Cloud,US
1020087,Saint Francis,US
1020088,Saint James,US
1020089,Saint Michael,US
1020090,Saint Paul,US
1020091,Saint Paul Park,US
1020092,Saint Peter,US
1020093,Stacy,US
1020094,Staples,US
1020095,Starbuck,US
1020096,Stephen,US
1020097,Stewart,US
1020098,Stewartville,US
1020099,Stillwater,US
1020100,Sturgeon Lake,US
1020101,Swan River,US
1020102,Swanville,US
1020103,Swift,US
1020104,Thief River Falls,US
1020105,Tofte Township,US
1020106,Tower,US
1020107,Tracy,US
1020108,Trimont,US
1020109,Truman,US
1020110,Twin Valley,US
1020111,Two Harbors,US
1020112,Tyler,US
1020113,Ulen,US
1020114,Underwood,US
1020115,Upsala,US
1020116,Vermillion,US
1020117,Verndale,US
1020118,Vesta,US
1020119,Victoria,US
1020120,Virginia,US
1020121,Wabasha,US
1020122,Wabasso,US
1020123,Waconia,US
1020124,Wadena,US
1020125,Waite Park,US
1020126,Walker,US
1020127,Walnut Grove,US
1020128,Waltham,US
1020129,Wanamingo,US
1020130,Warren,US
1020131,Warroad,US
1020132,Waseca,US
1020133,Watertown,US
1020134,Waterville,US
1020135,Waubun,US
1020136,Waverly,US
1020137,Wayzata,US
1020138,Webster Township,US
1020139,Welcome,US
1020140,Wells,US
1020141,Westbrook,US
1020142,Wheaton,US
1020143,Willmar,US
1020144,Willow River,US
1020145,Windom,US
1020146,Winnebago,US
1020147,Winona,US
1020148,Winsted,US
1020149,Winthrop,US
1020150,Wolverton,US
1020151,Wood Lake,US
1020152,Worthington,US
1020153,Wrenshall,US
1020154,Wright,US
1020155,Wykoff,US
1020156,Wyoming,US
1020157,Young America,US
1020158,Zimmerman,US
1020159,Zumbrota,US
1020160,Adrian,US
1020161,Advance,US
1020162,Agency,US
1020163,Albany,US
1020164,Alma,US
1020165,Altenburg,US
1020166,Alton,US
1020167,Amoret,US
1020168,Anderson,US
1020169,Annapolis,US
1020170,Appleton City,US
1020171,Arbyrd,US
1020172,Arcadia,US
1020173,Archie,US
1020174,Arnold,US
1020175,Ash Grove,US
1020176,Ashland,US
1020177,Atlanta,US
1020178,Aurora,US
1020179,Auxvasse,US
1020180,Ava,US
1020181,Avilla,US
1020182,Bakersfield,US
1020183,Ballwin,US
1020184,Barnard,US
1020185,Barnhart,US
1020186,Bates City,US
1020187,Beaufort,US
1020188,Bell City,US
1020189,Belle,US
1020190,Belleview,US
1020191,Belton,US
1020192,Benton,US
1020193,Berger,US
1020194,Bernie,US
1020195,Bethany,US
1020196,Bevier,US
1020197,Billings,US
1020198,Bismarck,US
1020199,Blackwater,US
1020200,Bland,US
1020201,Bloomfield,US
1020202,Blue Eye,US
1020203,Blue Springs,US
1020204,Bolivar,US
1020205,Bonne Terre,US
1020206,Boonville,US
1020207,Bosworth,US
1020208,Bourbon,US
1020209,Bowling Green,US
1020210,Bradleyville,US
1020211,Branson,US
1020212,Brashear,US
1020213,Braymer,US
1020214,Breckenridge,US
1020215,Bridgeton,US
1020216,Bronaugh,US
1020217,Brookfield,US
1020218,Brookline Township,US
1020219,Broseley,US
1020220,Brunswick,US
1020221,Bucklin,US
1020222,Buffalo,US
1020223,Bunceton,US
1020224,Bunker,US
1020225,Burlington Junction,US
1020226,Butler,US
1020227,Cabool,US
1020228,Cadet,US
1020229,Cainsville,US
1020230,Cairo,US
1020231,Caledonia,US
1020232,Calhoun,US
1020233,California,US
1020234,Callao,US
1020235,Camdenton,US
1020236,Cameron,US
1020237,Campbell,US
1020238,Canton,US
1020239,Cape Girardeau,US
1020240,Cardwell,US
1020241,Carl Junction,US
1020242,Carrollton,US
1020243,Carterville,US
1020244,Carthage,US
1020245,Caruthersville,US
1020246,Cassville,US
1020247,Cedar Hill,US
1020248,Center Township,US
1020249,Centerview,US
1020250,Centerville,US
1020251,Centralia,US
1020252,Chadwick,US
1020253,Chaffee,US
1020254,Chamois,US
1020255,Charleston,US
1020256,Chesterfield,US
1020257,Chilhowee,US
1020258,Chillicothe,US
1020259,Chula,US
1020260,Clarksburg,US
1020261,Clarksville,US
1020262,Clarkton,US
1020263,Cleveland,US
1020264,Clever,US
1020265,Climax Springs,US
1020266,Clinton,US
1020267,Cole Camp,US
1020268,Columbia,US
1020269,Conception,US
1020270,Conception Junction,US
1020271,Concordia,US
1020272,Conway,US
1020273,Cooter,US
1020274,Corder,US
1020275,Cosby,US
1020276,Craig,US
1020277,Crane,US
1020278,Creighton,US
1020279,Crocker,US
1020280,Crystal City,US
1020281,Cuba,US
1020282,Dadeville,US
1020283,De Kalb,US
1020284,De Soto,US
1020285,Dearborn,US
1020286,Deepwater,US
1020287,Deering,US
1020288,Defiance,US
1020289,Delta,US
1020290,Dexter,US
1020291,Diamond,US
1020292,Dittmer,US
1020293,Dixon,US
1020294,Doniphan,US
1020295,Dora,US
1020296,Drexel,US
1020297,Dudley,US
1020298,Eagle Rock,US
1020299,Eagleville,US
1020300,Earth City,US
1020301,East Lynne,US
1020302,East Prairie,US
1020303,Edgar Springs,US
1020304,Edina,US
1020305,Edwards,US
1020306,El Dorado Springs,US
1020307,Eldon,US
1020308,Ellington,US
1020309,Ellsinore,US
1020310,Elsberry,US
1020311,Eminence,US
1020312,Eolia,US
1020313,Essex,US
1020314,Eugene,US
1020315,Eureka,US
1020316,Everton,US
1020317,Ewing,US
1020318,Excelsior Springs,US
1020319,Exeter,US
1020320,Fair Grove,US
1020321,Fair Play,US
1020322,Fairfax,US
1020323,Falcon,US
1020324,Farber,US
1020325,Farmington,US
1020326,Faucett,US
1020327,Fayette,US
1020328,Fenton,US
1020329,Festus,US
1020330,Flemington,US
1020331,Florissant,US
1020332,Fordland,US
1020333,Foristell,US
1020334,Forsyth,US
1020335,Fredericktown,US
1020336,Freeman,US
1020337,Fort Leonard Wood,US
1020338,Fulton,US
1020339,Gainesville,US
1020340,Galena,US
1020341,Gallatin,US
1020342,Galt,US
1020343,Garden City,US
1020344,Gasconade,US
1020345,Gatewood,US
1020346,Gentry,US
1020347,Gerald,US
1020348,Gideon,US
1020349,Gilman City,US
1020350,Glasgow,US
1020351,Glencoe,US
1020352,Golden City,US
1020353,South Gorin,US
1020354,Gower,US
1020355,Graham,US
1020356,Grain Valley,US
1020357,Granby,US
1020358,Grandview,US
1020359,Grant City,US
1020360,Green City,US
1020361,Green Ridge,US
1020362,Greenfield,US
1020363,Greenville,US
1020364,Greenwood,US
1020365,Grover,US
1020366,Hale,US
1020367,Halfway,US
1020368,Hallsville,US
1020369,Hamilton,US
1020370,Hannibal,US
1020371,Hardin,US
1020372,Harrisburg,US
1020373,Harrisonville,US
1020374,Hartville,US
1020375,Hawk Point,US
1020376,Hayti,US
1020377,Hazelwood,US
1020378,Herculaneum,US
1020379,Hermann,US
1020380,Hermitage,US
1020381,Higbee,US
1020382,Higginsville,US
1020383,High Ridge,US
1020384,Hillsboro,US
1020385,Holcomb,US
1020386,Holden,US
1020387,Holliday,US
1020388,Hollister,US
1020389,Holt,US
1020390,Holts Summit,US
1020391,Hopkins,US
1020392,Hornersville,US
1020393,House Springs,US
1020394,Houston,US
1020395,Hughesville,US
1020396,Humansville,US
1020397,Hume,US
1020398,Huntsville,US
1020399,Hurdland,US
1020400,Hurley,US
1020401,Iberia,US
1020402,Imperial,US
1020403,Independence,US
1020404,Irondale,US
1020405,Ironton,US
1020406,Jackson,US
1020407,Jameson,US
1020408,Jamesport,US
1020409,Jamestown,US
1020410,Jasper,US
1020411,Jefferson City,US
1020412,Joplin,US
1020413,Kahoka,US
1020414,Kansas City,US
1020415,Kearney,US
1020416,Kennett,US
1020417,Keytesville,US
1020418,Kimberling City,US
1020419,King City,US
1020420,Kingdom City,US
1020421,Kingston,US
1020422,Kingsville,US
1020423,Kirbyville,US
1020424,Kirksville,US
1020425,Knob Noster,US
1020426,Koshkonong,US
1020427,La Belle,US
1020428,La Grange,US
1020429,La Monte,US
1020430,La Plata,US
1020431,Laddonia,US
1020432,Lake Ozark,US
1020433,Lake Saint Louis,US
1020434,Lamar,US
1020435,Lancaster,US
1020436,Laquey,US
1020437,Laredo,US
1020438,Lathrop,US
1020439,Laurie,US
1020440,Lawson,US
1020441,Leadwood,US
1020442,Leasburg,US
1020443,Lebanon,US
1020444,Lee's Summit,US
1020445,Leeton,US
1020446,Leopold,US
1020447,Lesterville,US
1020448,Lexington,US
1020449,Liberal,US
1020450,Liberty,US
1020451,Licking,US
1020452,Lincoln,US
1020453,Linn,US
1020454,Linn Creek,US
1020455,Linneus,US
1020456,Lockwood,US
1020457,Lone Jack,US
1020458,Lonedell,US
1020459,Louisiana,US
1020460,Ludlow,US
1020461,Macks Creek,US
1020462,Macon,US
1020463,Madison,US
1020464,Maitland,US
1020465,Malden,US
1020466,Malta Bend,US
1020467,Mansfield,US
1020468,Marble Hill,US
1020469,Marceline,US
1020470,Marionville,US
1020471,Marquand,US
1020472,Marshall,US
1020473,Marshfield,US
1020474,Marthasville,US
1020475,Martinsburg,US
1020476,Maryland Heights,US
1020477,Maryville,US
1020478,Maysville,US
1020479,Meadville,US
1020480,Memphis,US
1020481,Mendon,US
1020482,Mercer,US
1020483,Mexico,US
1020484,Miami,US
1020485,Milan,US
1020486,Miller,US
1020487,Missouri City,US
1020488,Moberly,US
1020489,Mokane,US
1020490,Monett,US
1020491,Monroe City,US
1020492,Montgomery City,US
1020493,Monticello,US
1020494,Montrose,US
1020495,Morrisville,US
1020496,Mound City,US
1020497,Mount Vernon,US
1020498,Mountain Grove,US
1020499,Mountain View,US
1020500,Myrtle Township,US
1020501,Naylor,US
1020502,Neelyville,US
1020503,Neosho,US
1020504,Nevada,US
1020505,New Bloomfield,US
1020506,New Cambria,US
1020507,New Franklin,US
1020508,New Haven,US
1020509,New London,US
1020510,New Madrid,US
1020511,Newburg,US
1020512,Newtown,US
1020513,Niangua,US
1020514,Nixa,US
1020515,Noel,US
1020516,Norborne,US
1020517,Norwood,US
1020518,Novinger,US
1020519,O'Fallon,US
1020520,Oak Grove,US
1020521,Oak Ridge,US
1020522,Odessa,US
1020523,Oran,US
1020524,Oregon,US
1020525,Orrick,US
1020526,Osage Beach,US
1020527,Osborn,US
1020528,Osceola,US
1020529,Otterville,US
1020530,Owensville,US
1020531,Ozark,US
1020532,Pacific,US
1020533,Palmyra,US
1020534,Paris,US
1020535,Park Hills,US
1020536,Patton,US
1020537,Pattonsburg,US
1020538,Peace Valley,US
1020539,Peculiar,US
1020540,Perry,US
1020541,Perryville,US
1020542,Philadelphia,US
1020543,Piedmont,US
1020544,Pierce City,US
1020545,Pilot Grove,US
1020546,Pineville,US
1020547,Pittsburg,US
1020548,Plato,US
1020549,Platte City,US
1020550,Plattsburg,US
1020551,Pleasant Hill,US
1020552,Pleasant Hope,US
1020553,Point Lookout,US
1020554,Polo,US
1020555,Poplar Bluff,US
1020556,Portageville,US
1020557,Potosi,US
1020558,Prairie Home,US
1020559,Princeton,US
1020560,Purdin,US
1020561,Purdy,US
1020562,Puxico,US
1020563,Queen City,US
1020564,Ravenwood,US
1020565,Raymondville,US
1020566,Raymore,US
1020567,Reeds Spring,US
1020568,Renick,US
1020569,Republic,US
1020570,Revere,US
1020571,Rhineland,US
1020572,Rich Hill,US
1020573,Richland,US
1020574,Richmond,US
1020575,Richwoods,US
1020576,Ridgeway,US
1020577,Risco,US
1020578,Riverside,US
1020579,Rocheport,US
1020580,Rock Port,US
1020581,Rogersville,US
1020582,Rolla,US
1020583,Roscoe,US
1020584,Rosendale,US
1020585,Russellville,US
1020586,Ste. Genevieve,US
1020587,Salem,US
1020588,Salisbury,US
1020589,Sarcoxie,US
1020590,Savannah,US
1020591,Schell City,US
1020592,Scott City,US
1020593,Sedalia,US
1020594,Senath,US
1020595,Seneca,US
1020596,Seymour,US
1020597,Shelbina,US
1020598,Shelbyville,US
1020599,Sheldon,US
1020600,Shell Knob,US
1020601,Sikeston,US
1020602,Silex,US
1020603,Slater,US
1020604,Smithton,US
1020605,Smithville,US
1020606,Southwest City,US
1020607,Sparta,US
1020608,Spickard,US
1020609,Spokane,US
1020610,Springfield,US
1020611,Saint Albans,US
1020612,Saint Ann,US
1020613,Saint Charles,US
1020614,Saint Clair,US
1020615,Saint Elizabeth,US
1020616,Saint James,US
1020617,Saint Joseph,US
1020618,St. Louis,US
1020619,St. Peters,US
1020620,Saint Robert,US
1020621,Stanberry,US
1020622,Stanton,US
1020623,Steele,US
1020624,Steelville,US
1020625,Stet,US
1020626,Stewartsville,US
1020627,Stockton,US
1020628,Stoutland,US
1020629,Stover,US
1020630,Strafford,US
1020631,Strasburg,US
1020632,Sturgeon,US
1020633,Success,US
1020634,Sullivan,US
1020635,Summersville,US
1020636,Sunrise Beach,US
1020637,Swedeborg,US
1020638,Sweet Springs,US
1020639,Taneyville,US
1020640,Tarkio,US
1020641,Thayer,US
1020642,Theodosia,US
1020643,Thornfield,US
1020644,Tiff City,US
1020645,Tina,US
1020646,Tipton,US
1020647,Trenton,US
1020648,Trimble,US
1020649,Troy,US
1020650,Tuscumbia,US
1020651,Union,US
1020652,Union Star,US
1020653,Unionville,US
1020654,Urbana,US
1020655,Valley Park,US
1020656,Van Buren,US
