9001789,Groton,01471,Massachusetts,United States,21152,US,Postal Code,Active
9001790,Westminster,01473,Massachusetts,United States,21152,US,Postal Code,Active
9001791,West Townsend,01474,Massachusetts,United States,21152,US,Postal Code,Active
9001792,Winchendon,01475,Massachusetts,United States,21152,US,Postal Code,Active
9001793,Auburn,01501,Massachusetts,United States,21152,US,Postal Code,Active
9001794,Berlin,01503,Massachusetts,United States,21152,US,Postal Code,Active
9001795,Blackstone,01504,Massachusetts,United States,21152,US,Postal Code,Active
9001796,Boylston,01505,Massachusetts,United States,21152,US,Postal Code,Active
9001797,Brookfield,01506,Massachusetts,United States,21152,US,Postal Code,Active
9001798,Charlton,01507,Massachusetts,United States,21152,US,Postal Code,Active
9001799,Clinton,01510,Massachusetts,United States,21152,US,Postal Code,Active
9001800,East Brookfield,01515,Massachusetts,United States,21152,US,Postal Code,Active
9001801,Douglas,01516,Massachusetts,United States,21152,US,Postal Code,Active
9001802,Fiskdale,01518,Massachusetts,United States,21152,US,Postal Code,Active
9001803,Grafton,01519,Massachusetts,United States,21152,US,Postal Code,Active
9001804,Holden,01520,Massachusetts,United States,21152,US,Postal Code,Active
9001805,Holland,01521,Massachusetts,United States,21152,US,Postal Code,Active
9001806,Jefferson,01522,Massachusetts,United States,21152,US,Postal Code,Active
9001807,Lancaster,01523,Massachusetts,United States,21152,US,Postal Code,Active
9001808,Leicester,01524,Massachusetts,United States,21152,US,Postal Code,Active
9001809,Millbury,01527,Massachusetts,United States,21152,US,Postal Code,Active
9001810,Millville,01529,Massachusetts,United States,21152,US,Postal Code,Active
9001811,New Braintree,01531,Massachusetts,United States,21152,US,Postal Code,Active
9001812,Northborough,01532,Massachusetts,United States,21152,US,Postal Code,Active
9001813,Northbridge,01534,Massachusetts,United States,21152,US,Postal Code,Active
9001814,North Brookfield,01535,Massachusetts,United States,21152,US,Postal Code,Active
9001815,North Grafton,01536,Massachusetts,United States,21152,US,Postal Code,Active
9001816,North Oxford,01537,Massachusetts,United States,21152,US,Postal Code,Active
9001817,Oxford,01540,Massachusetts,United States,21152,US,Postal Code,Active
9001818,Princeton,01541,Massachusetts,United States,21152,US,Postal Code,Active
9001819,Rochdale,01542,Massachusetts,United States,21152,US,Postal Code,Active
9001820,Rutland,01543,Massachusetts,United States,21152,US,Postal Code,Active
9001821,Shrewsbury,01545,Massachusetts,United States,21152,US,Postal Code,Active
9001822,Shrewsbury,01546,Massachusetts,United States,21152,US,Postal Code,Active
9001823,Southbridge,01550,Massachusetts,United States,21152,US,Postal Code,Active
9001824,South Grafton,01560,Massachusetts,United States,21152,US,Postal Code,Active
9001826,Spencer,01562,Massachusetts,United States,21152,US,Postal Code,Active
9001827,Sterling,01564,Massachusetts,United States,21152,US,Postal Code,Active
9001828,Sturbridge,01566,Massachusetts,United States,21152,US,Postal Code,Active
9001829,Upton,01568,Massachusetts,United States,21152,US,Postal Code,Active
9001830,Uxbridge,01569,Massachusetts,United States,21152,US,Postal Code,Active
9001831,Webster,01570,Massachusetts,United States,21152,US,Postal Code,Active
9001832,Dudley,01571,Massachusetts,United States,21152,US,Postal Code,Active
9001833,Westborough,01580,Massachusetts,United States,21152,US,Postal Code,Active
9001834,Westborough,01581,Massachusetts,United States,21152,US,Postal Code,Active
9001835,Westborough,01582,Massachusetts,United States,21152,US,Postal Code,Active
9001836,West Boylston,01583,Massachusetts,United States,21152,US,Postal Code,Active
9001837,West Brookfield,01585,Massachusetts,United States,21152,US,Postal Code,Active
9001838,Whitinsville,01588,Massachusetts,United States,21152,US,Postal Code,Active
9001839,Sutton,01590,Massachusetts,United States,21152,US,Postal Code,Active
9001840,Worcester,01602,Massachusetts,United States,21152,US,Postal Code,Active
9001841,Worcester,01603,Massachusetts,United States,21152,US,Postal Code,Active
9001842,Worcester,01604,Massachusetts,United States,21152,US,Postal Code,Active
9001843,Worcester,01605,Massachusetts,United States,21152,US,Postal Code,Active
9001844,Worcester,01606,Massachusetts,United States,21152,US,Postal Code,Active
9001845,Worcester,01607,Massachusetts,United States,21152,US,Postal Code,Active
9001846,Worcester,01608,Massachusetts,United States,21152,US,Postal Code,Active
9001847,Worcester,01609,Massachusetts,United States,21152,US,Postal Code,Active
9001848,Worcester,01610,Massachusetts,United States,21152,US,Postal Code,Active
9001849,Cherry Valley,01611,Massachusetts,United States,21152,US,Postal Code,Active
9001850,Paxton,01612,Massachusetts,United States,21152,US,Postal Code,Active
9001851,Worcester,01613,Massachusetts,United States,21152,US,Postal Code,Active
9001852,Worcester,01653,Massachusetts,United States,21152,US,Postal Code,Active
9001853,Framingham,01701,Massachusetts,United States,21152,US,Postal Code,Active
9001854,Framingham,01702,Massachusetts,United States,21152,US,Postal Code,Active
9001855,Village Of Nagog Woods,01718,Massachusetts,United States,21152,US,Postal Code,Active
9001856,Boxborough,01719,Massachusetts,United States,21152,US,Postal Code,Active
9001857,Acton,01720,Massachusetts,United States,21152,US,Postal Code,Active
9001858,Ashland,01721,Massachusetts,United States,21152,US,Postal Code,Active
9001859,Bedford,01730,Massachusetts,United States,21152,US,Postal Code,Active
9001860,Hanscom Afb,01731,Massachusetts,United States,21152,US,Postal Code,Active
9001861,Bolton,01740,Massachusetts,United States,21152,US,Postal Code,Active
9001862,Carlisle,01741,Massachusetts,United States,21152,US,Postal Code,Active
9001863,Concord,01742,Massachusetts,United States,21152,US,Postal Code,Active
9001864,Fayville,01745,Massachusetts,United States,21152,US,Postal Code,Active
9001865,Holliston,01746,Massachusetts,United States,21152,US,Postal Code,Active
9001866,Hopedale,01747,Massachusetts,United States,21152,US,Postal Code,Active
9001867,Hopkinton,01748,Massachusetts,United States,21152,US,Postal Code,Active
9001868,Hudson,01749,Massachusetts,United States,21152,US,Postal Code,Active
9001869,Marlborough,01752,Massachusetts,United States,21152,US,Postal Code,Active
9001870,Maynard,01754,Massachusetts,United States,21152,US,Postal Code,Active
9001871,Mendon,01756,Massachusetts,United States,21152,US,Postal Code,Active
9001872,Milford,01757,Massachusetts,United States,21152,US,Postal Code,Active
9001873,Natick,01760,Massachusetts,United States,21152,US,Postal Code,Active
9001874,Sherborn,01770,Massachusetts,United States,21152,US,Postal Code,Active
9001875,Southborough,01772,Massachusetts,United States,21152,US,Postal Code,Active
9001876,Lincoln,01773,Massachusetts,United States,21152,US,Postal Code,Active
9001877,Stow,01775,Massachusetts,United States,21152,US,Postal Code,Active
9001878,Sudbury,01776,Massachusetts,United States,21152,US,Postal Code,Active
9001879,Wayland,01778,Massachusetts,United States,21152,US,Postal Code,Active
9001880,Woburn,01801,Massachusetts,United States,21152,US,Postal Code,Active
9001881,Burlington,01803,Massachusetts,United States,21152,US,Postal Code,Active
9001882,Andover,01810,Massachusetts,United States,21152,US,Postal Code,Active
9001883,Billerica,01821,Massachusetts,United States,21152,US,Postal Code,Active
9001884,Chelmsford,01824,Massachusetts,United States,21152,US,Postal Code,Active
9001885,Dracut,01826,Massachusetts,United States,21152,US,Postal Code,Active
9001886,Dunstable,01827,Massachusetts,United States,21152,US,Postal Code,Active
9001887,Haverhill,01830,Massachusetts,United States,21152,US,Postal Code,Active
9001888,Haverhill,01832,Massachusetts,United States,21152,US,Postal Code,Active
9001889,Georgetown,01833,Massachusetts,United States,21152,US,Postal Code,Active
9001890,Groveland,01834,Massachusetts,United States,21152,US,Postal Code,Active
9001891,Haverhill,01835,Massachusetts,United States,21152,US,Postal Code,Active
9001892,Lawrence,01840,Massachusetts,United States,21152,US,Postal Code,Active
9001893,Lawrence,01841,Massachusetts,United States,21152,US,Postal Code,Active
9001894,Lawrence,01843,Massachusetts,United States,21152,US,Postal Code,Active
9001895,Methuen,01844,Massachusetts,United States,21152,US,Postal Code,Active
9001896,North Andover,01845,Massachusetts,United States,21152,US,Postal Code,Active
9001897,Lowell,01850,Massachusetts,United States,21152,US,Postal Code,Active
9001898,Lowell,01851,Massachusetts,United States,21152,US,Postal Code,Active
9001899,Lowell,01852,Massachusetts,United States,21152,US,Postal Code,Active
9001901,Lowell,01854,Massachusetts,United States,21152,US,Postal Code,Active
9001902,Merrimac,01860,Massachusetts,United States,21152,US,Postal Code,Active
9001903,North Billerica,01862,Massachusetts,United States,21152,US,Postal Code,Active
9001904,North Chelmsford,01863,Massachusetts,United States,21152,US,Postal Code,Active
9001905,North Reading,01864,Massachusetts,United States,21152,US,Postal Code,Active
9001906,Reading,01867,Massachusetts,United States,21152,US,Postal Code,Active
9001907,Tewksbury,01876,Massachusetts,United States,21152,US,Postal Code,Active
9001908,Tyngsboro,01879,Massachusetts,United States,21152,US,Postal Code,Active
9001909,Wakefield,01880,Massachusetts,United States,21152,US,Postal Code,Active
9001910,Westford,01886,Massachusetts,United States,21152,US,Postal Code,Active
9001911,Wilmington,01887,Massachusetts,United States,21152,US,Postal Code,Active
9001912,North Reading,01889,Massachusetts,United States,21152,US,Postal Code,Active
9001913,Winchester,01890,Massachusetts,United States,21152,US,Postal Code,Active
9001915,Lynn,01901,Massachusetts,United States,21152,US,Postal Code,Active
9001916,Lynn,01902,Massachusetts,United States,21152,US,Postal Code,Active
9001917,Lynn,01904,Massachusetts,United States,21152,US,Postal Code,Active
9001918,Lynn,01905,Massachusetts,United States,21152,US,Postal Code,Active
9001919,Saugus,01906,Massachusetts,United States,21152,US,Postal Code,Active
9001920,Swampscott,01907,Massachusetts,United States,21152,US,Postal Code,Active
9001921,Nahant,01908,Massachusetts,United States,21152,US,Postal Code,Active
9001922,Amesbury,01913,Massachusetts,United States,21152,US,Postal Code,Active
9001923,Beverly,01915,Massachusetts,United States,21152,US,Postal Code,Active
9001924,Boxford,01921,Massachusetts,United States,21152,US,Postal Code,Active
9001925,Byfield,01922,Massachusetts,United States,21152,US,Postal Code,Active
9001926,Danvers,01923,Massachusetts,United States,21152,US,Postal Code,Active
9001927,Essex,01929,Massachusetts,United States,21152,US,Postal Code,Active
9001928,Gloucester,01930,Massachusetts,United States,21152,US,Postal Code,Active
9001929,Ipswich,01938,Massachusetts,United States,21152,US,Postal Code,Active
9001930,Lynnfield,01940,Massachusetts,United States,21152,US,Postal Code,Active
9001931,Manchester,01944,Massachusetts,United States,21152,US,Postal Code,Active
9001932,Marblehead,01945,Massachusetts,United States,21152,US,Postal Code,Active
9001933,Middleton,01949,Massachusetts,United States,21152,US,Postal Code,Active
9001934,Newburyport,01950,Massachusetts,United States,21152,US,Postal Code,Active
9001935,Newbury,01951,Massachusetts,United States,21152,US,Postal Code,Active
9001936,Salisbury,01952,Massachusetts,United States,21152,US,Postal Code,Active
9001937,Peabody,01960,Massachusetts,United States,21152,US,Postal Code,Active
9001938,Prides Crossing,01965,Massachusetts,United States,21152,US,Postal Code,Active
9001939,Rockport,01966,Massachusetts,United States,21152,US,Postal Code,Active
9001940,Rowley,01969,Massachusetts,United States,21152,US,Postal Code,Active
9001941,Salem,01970,Massachusetts,United States,21152,US,Postal Code,Active
9001942,South Hamilton,01982,Massachusetts,United States,21152,US,Postal Code,Active
9001943,Topsfield,01983,Massachusetts,United States,21152,US,Postal Code,Active
9001944,Wenham,01984,Massachusetts,United States,21152,US,Postal Code,Active
9001945,West Newbury,01985,Massachusetts,United States,21152,US,Postal Code,Active
9001946,Bellingham,02019,Massachusetts,United States,21152,US,Postal Code,Active
9001947,Canton,02021,Massachusetts,United States,21152,US,Postal Code,Active
9001948,Cohasset,02025,Massachusetts,United States,21152,US,Postal Code,Active
9001949,Dedham,02026,Massachusetts,United States,21152,US,Postal Code,Active
9001950,Dover,02030,Massachusetts,United States,21152,US,Postal Code,Active
9001951,East Walpole,02032,Massachusetts,United States,21152,US,Postal Code,Active
9001952,Foxboro,02035,Massachusetts,United States,21152,US,Postal Code,Active
9001953,Franklin,02038,Massachusetts,United States,21152,US,Postal Code,Active
9001954,Hingham,02043,Massachusetts,United States,21152,US,Postal Code,Active
9001955,Hull,02045,Massachusetts,United States,21152,US,Postal Code,Active
9001956,Humarock,02047,Massachusetts,United States,21152,US,Postal Code,Active
9001957,Mansfield,02048,Massachusetts,United States,21152,US,Postal Code,Active
9001958,Marshfield,02050,Massachusetts,United States,21152,US,Postal Code,Active
9001959,Marshfield Hills,02051,Massachusetts,United States,21152,US,Postal Code,Active
9001960,Medfield,02052,Massachusetts,United States,21152,US,Postal Code,Active
9001961,Medway,02053,Massachusetts,United States,21152,US,Postal Code,Active
9001962,Millis,02054,Massachusetts,United States,21152,US,Postal Code,Active
9001963,Norfolk,02056,Massachusetts,United States,21152,US,Postal Code,Active
9001964,Norwell,02061,Massachusetts,United States,21152,US,Postal Code,Active
9001965,Norwood,02062,Massachusetts,United States,21152,US,Postal Code,Active
9001966,Scituate,02066,Massachusetts,United States,21152,US,Postal Code,Active
9001967,Sharon,02067,Massachusetts,United States,21152,US,Postal Code,Active
9001968,South Walpole,02071,Massachusetts,United States,21152,US,Postal Code,Active
9001969,Stoughton,02072,Massachusetts,United States,21152,US,Postal Code,Active
9001970,Walpole,02081,Massachusetts,United States,21152,US,Postal Code,Active
9001971,Westwood,02090,Massachusetts,United States,21152,US,Postal Code,Active
9001972,Wrentham,02093,Massachusetts,United States,21152,US,Postal Code,Active
9001973,Boston,02108,Massachusetts,United States,21152,US,Postal Code,Active
9001974,Boston,02109,Massachusetts,United States,21152,US,Postal Code,Active
9001975,Boston,02110,Massachusetts,United States,21152,US,Postal Code,Active
9001976,Boston,02111,Massachusetts,United States,21152,US,Postal Code,Active
9001977,Boston,02113,Massachusetts,United States,21152,US,Postal Code,Active
9001978,Boston,02114,Massachusetts,United States,21152,US,Postal Code,Active
9001979,Boston,02115,Massachusetts,United States,21152,US,Postal Code,Active
9001980,Boston,02116,Massachusetts,United States,21152,US,Postal Code,Active
9001981,Boston,02118,Massachusetts,United States,21152,US,Postal Code,Active
9001982,Roxbury,02119,Massachusetts,United States,21152,US,Postal Code,Active
9001983,Roxbury Crossing,02120,Massachusetts,United States,21152,US,Postal Code,Active
9001984,Dorchester,02121,Massachusetts,United States,21152,US,Postal Code,Active
9001985,Dorchester,02122,Massachusetts,United States,21152,US,Postal Code,Active
9001986,Dorchester Center,02124,Massachusetts,United States,21152,US,Postal Code,Active
9001987,Dorchester,02125,Massachusetts,United States,21152,US,Postal Code,Active
9001988,Mattapan,02126,Massachusetts,United States,21152,US,Postal Code,Active
9001989,Boston,02127,Massachusetts,United States,21152,US,Postal Code,Active
9001990,Boston,02128,Massachusetts,United States,21152,US,Postal Code,Active
9001991,Charlestown,02129,Massachusetts,United States,21152,US,Postal Code,Active
9001992,Jamaica Plain,02130,Massachusetts,United States,21152,US,Postal Code,Active
9001993,Roslindale,02131,Massachusetts,United States,21152,US,Postal Code,Active
9001994,West Roxbury,02132,Massachusetts,United States,21152,US,Postal Code,Active
9001995,Boston,02133,Massachusetts,United States,21152,US,Postal Code,Active
9001996,Allston,02134,Massachusetts,United States,21152,US,Postal Code,Active
9001997,Brighton,02135,Massachusetts,United States,21152,US,Postal Code,Active
9001998,Hyde Park,02136,Massachusetts,United States,21152,US,Postal Code,Active
9001999,Cambridge,02138,Massachusetts,United States,21152,US,Postal Code,Active
9002000,Cambridge,02139,Massachusetts,United States,21152,US,Postal Code,Active
9002001,Cambridge,02140,Massachusetts,United States,21152,US,Postal Code,Active
9002002,Cambridge,02141,Massachusetts,United States,21152,US,Postal Code,Active
9002003,Cambridge,02142,Massachusetts,United States,21152,US,Postal Code,Active
9002004,Somerville,02143,Massachusetts,United States,21152,US,Postal Code,Active
9002005,Somerville,02144,Massachusetts,United States,21152,US,Postal Code,Active
9002006,Somerville,02145,Massachusetts,United States,21152,US,Postal Code,Active
9002007,Malden,02148,Massachusetts,United States,21152,US,Postal Code,Active
9002008,Everett,02149,Massachusetts,United States,21152,US,Postal Code,Active
9002009,Chelsea,02150,Massachusetts,United States,21152,US,Postal Code,Active
9002010,Revere,02151,Massachusetts,United States,21152,US,Postal Code,Active
9002011,Winthrop,02152,Massachusetts,United States,21152,US,Postal Code,Active
9002012,Medford,02155,Massachusetts,United States,21152,US,Postal Code,Active
9002013,Boston,02163,Massachusetts,United States,21152,US,Postal Code,Active
9002014,Quincy,02169,Massachusetts,United States,21152,US,Postal Code,Active
9002015,Quincy,02170,Massachusetts,United States,21152,US,Postal Code,Active
9002016,Quincy,02171,Massachusetts,United States,21152,US,Postal Code,Active
9002017,Melrose,02176,Massachusetts,United States,21152,US,Postal Code,Active
9002018,Stoneham,02180,Massachusetts,United States,21152,US,Postal Code,Active
9002019,Braintree,02184,Massachusetts,United States,21152,US,Postal Code,Active
9002020,Milton,02186,Massachusetts,United States,21152,US,Postal Code,Active
9002021,Weymouth,02188,Massachusetts,United States,21152,US,Postal Code,Active
9002022,East Weymouth,02189,Massachusetts,United States,21152,US,Postal Code,Active
9002023,South Weymouth,02190,Massachusetts,United States,21152,US,Postal Code,Active
9002024,North Weymouth,02191,Massachusetts,United States,21152,US,Postal Code,Active
9002025,Boston,02199,Massachusetts,United States,21152,US,Postal Code,Active
9002026,Boston,02201,Massachusetts,United States,21152,US,Postal Code,Active
9002027,Boston,02205,Massachusetts,United States,21152,US,Postal Code,Active
9002028,Boston,02210,Massachusetts,United States,21152,US,Postal Code,Active
9002029,Boston,02215,Massachusetts,United States,21152,US,Postal Code,Active
9002030,Brockton,02301,Massachusetts,United States,21152,US,Postal Code,Active
9002031,Brockton,02302,Massachusetts,United States,21152,US,Postal Code,Active
9002032,Avon,02322,Massachusetts,United States,21152,US,Postal Code,Active
9002033,Bridgewater,02324,Massachusetts,United States,21152,US,Postal Code,Active
9002034,Carver,02330,Massachusetts,United States,21152,US,Postal Code,Active
9002035,Duxbury,02331,Massachusetts,United States,21152,US,Postal Code,Active
9002036,Duxbury,02332,Massachusetts,United States,21152,US,Postal Code,Active
9002037,East Bridgewater,02333,Massachusetts,United States,21152,US,Postal Code,Active
9002038,Halifax,02338,Massachusetts,United States,21152,US,Postal Code,Active
9002039,Hanover,02339,Massachusetts,United States,21152,US,Postal Code,Active
9002040,Hanson,02341,Massachusetts,United States,21152,US,Postal Code,Active
9002041,Holbrook,02343,Massachusetts,United States,21152,US,Postal Code,Active
9002042,Middleboro,02346,Massachusetts,United States,21152,US,Postal Code,Active
9002043,Lakeville,02347,Massachusetts,United States,21152,US,Postal Code,Active
9002044,Abington,02351,Massachusetts,United States,21152,US,Postal Code,Active
9002045,North Easton,02356,Massachusetts,United States,21152,US,Postal Code,Active
9002046,North Easton,02357,Massachusetts,United States,21152,US,Postal Code,Active
9002047,Pembroke,02359,Massachusetts,United States,21152,US,Postal Code,Active
9002048,Plymouth,02360,Massachusetts,United States,21152,US,Postal Code,Active
9002049,Kingston,02364,Massachusetts,United States,21152,US,Postal Code,Active
9002050,Plympton,02367,Massachusetts,United States,21152,US,Postal Code,Active
9002051,Randolph,02368,Massachusetts,United States,21152,US,Postal Code,Active
9002052,Rockland,02370,Massachusetts,United States,21152,US,Postal Code,Active
9002053,South Easton,02375,Massachusetts,United States,21152,US,Postal Code,Active
9002054,West Bridgewater,02379,Massachusetts,United States,21152,US,Postal Code,Active
9002055,Whitman,02382,Massachusetts,United States,21152,US,Postal Code,Active
9002056,Lexington,02420,Massachusetts,United States,21152,US,Postal Code,Active
9002057,Lexington,02421,Massachusetts,United States,21152,US,Postal Code,Active
9002058,Brookline,02445,Massachusetts,United States,21152,US,Postal Code,Active
9002059,Brookline,02446,Massachusetts,United States,21152,US,Postal Code,Active
9002060,Waltham,02451,Massachusetts,United States,21152,US,Postal Code,Active
9002061,Waltham,02452,Massachusetts,United States,21152,US,Postal Code,Active
9002062,Waltham,02453,Massachusetts,United States,21152,US,Postal Code,Active
9002064,Newton,02458,Massachusetts,United States,21152,US,Postal Code,Active
9002065,Newton Center,02459,Massachusetts,United States,21152,US,Postal Code,Active
9002066,Newtonville,02460,Massachusetts,United States,21152,US,Postal Code,Active
9002067,Newton Highlands,02461,Massachusetts,United States,21152,US,Postal Code,Active
9002068,Newton Lower Falls,02462,Massachusetts,United States,21152,US,Postal Code,Active
9002069,Newton Upper Falls,02464,Massachusetts,United States,21152,US,Postal Code,Active
9002070,West Newton,02465,Massachusetts,United States,21152,US,Postal Code,Active
9002071,Auburndale,02466,Massachusetts,United States,21152,US,Postal Code,Active
9002072,Chestnut Hill,02467,Massachusetts,United States,21152,US,Postal Code,Active
9002073,Waban,02468,Massachusetts,United States,21152,US,Postal Code,Active
9002074,Watertown,02472,Massachusetts,United States,21152,US,Postal Code,Active
9002075,Arlington,02474,Massachusetts,United States,21152,US,Postal Code,Active
9002076,Arlington,02476,Massachusetts,United States,21152,US,Postal Code,Active
9002077,Belmont,02478,Massachusetts,United States,21152,US,Postal Code,Active
9002078,Wellesley Hills,02481,Massachusetts,United States,21152,US,Postal Code,Active
9002079,Wellesley,02482,Massachusetts,United States,21152,US,Postal Code,Active
9002080,Needham,02492,Massachusetts,United States,21152,US,Postal Code,Active
9002081,Weston,02493,Massachusetts,United States,21152,US,Postal Code,Active
9002082,Needham Heights,02494,Massachusetts,United States,21152,US,Postal Code,Active
9002083,Buzzards Bay,02532,Massachusetts,United States,21152,US,Postal Code,Active
9002084,Cataumet,02534,Massachusetts,United States,21152,US,Postal Code,Active
9002085,Chilmark,02535,Massachusetts,United States,21152,US,Postal Code,Active
9002086,East Falmouth,02536,Massachusetts,United States,21152,US,Postal Code,Active
9002087,East Sandwich,02537,Massachusetts,United States,21152,US,Postal Code,Active
9002088,East Wareham,02538,Massachusetts,United States,21152,US,Postal Code,Active
9002089,Edgartown,02539,Massachusetts,United States,21152,US,Postal Code,Active
9002090,Falmouth,02540,Massachusetts,United States,21152,US,Postal Code,Active
9002091,Buzzards Bay,02542,Massachusetts,United States,21152,US,Postal Code,Active
9002092,Woods Hole,02543,Massachusetts,United States,21152,US,Postal Code,Active
9002093,Monument Beach,02553,Massachusetts,United States,21152,US,Postal Code,Active
9002094,Nantucket,02554,Massachusetts,United States,21152,US,Postal Code,Active
9002095,North Falmouth,02556,Massachusetts,United States,21152,US,Postal Code,Active
9002096,Oak Bluffs,02557,Massachusetts,United States,21152,US,Postal Code,Active
9002097,Onset,02558,Massachusetts,United States,21152,US,Postal Code,Active
9002098,Pocasset,02559,Massachusetts,United States,21152,US,Postal Code,Active
9002099,Sagamore,02561,Massachusetts,United States,21152,US,Postal Code,Active
9002100,Sagamore Beach,02562,Massachusetts,United States,21152,US,Postal Code,Active
9002101,Sandwich,02563,Massachusetts,United States,21152,US,Postal Code,Active
9002102,Siasconset,02564,Massachusetts,United States,21152,US,Postal Code,Active
9002103,Vineyard Haven,02568,Massachusetts,United States,21152,US,Postal Code,Active
9002104,Wareham,02571,Massachusetts,United States,21152,US,Postal Code,Active
9002106,West Wareham,02576,Massachusetts,United States,21152,US,Postal Code,Active
9002107,Hyannis,02601,Massachusetts,United States,21152,US,Postal Code,Active
9002108,Barnstable,02630,Massachusetts,United States,21152,US,Postal Code,Active
9002109,Brewster,02631,Massachusetts,United States,21152,US,Postal Code,Active
9002110,Centerville,02632,Massachusetts,United States,21152,US,Postal Code,Active
9002111,Chatham,02633,Massachusetts,United States,21152,US,Postal Code,Active
9002112,Cotuit,02635,Massachusetts,United States,21152,US,Postal Code,Active
9002113,Dennis,02638,Massachusetts,United States,21152,US,Postal Code,Active
9002114,Dennis Port,02639,Massachusetts,United States,21152,US,Postal Code,Active
9002115,Eastham,02642,Massachusetts,United States,21152,US,Postal Code,Active
9002117,Forestdale,02644,Massachusetts,United States,21152,US,Postal Code,Active
9002118,Harwich,02645,Massachusetts,United States,21152,US,Postal Code,Active
9002119,Harwich Port,02646,Massachusetts,United States,21152,US,Postal Code,Active
9002120,Hyannis Port,02647,Massachusetts,United States,21152,US,Postal Code,Active
9002121,Marstons Mills,02648,Massachusetts,United States,21152,US,Postal Code,Active
9002122,Mashpee,02649,Massachusetts,United States,21152,US,Postal Code,Active
9002123,North Chatham,02650,Massachusetts,United States,21152,US,Postal Code,Active
9002125,North Truro,02652,Massachusetts,United States,21152,US,Postal Code,Active
9002126,Orleans,02653,Massachusetts,United States,21152,US,Postal Code,Active
9002127,Osterville,02655,Massachusetts,United States,21152,US,Postal Code,Active
9002128,Provincetown,02657,Massachusetts,United States,21152,US,Postal Code,Active
9002129,South Chatham,02659,Massachusetts,United States,21152,US,Postal Code,Active
9002130,South Dennis,02660,Massachusetts,United States,21152,US,Postal Code,Active
9002132,South Yarmouth,02664,Massachusetts,United States,21152,US,Postal Code,Active
9002133,Truro,02666,Massachusetts,United States,21152,US,Postal Code,Active
9002134,Wellfleet,02667,Massachusetts,United States,21152,US,Postal Code,Active
9002135,West Barnstable,02668,Massachusetts,United States,21152,US,Postal Code,Active
9002136,West Dennis,02670,Massachusetts,United States,21152,US,Postal Code,Active
9002137,West Harwich,02671,Massachusetts,United States,21152,US,Postal Code,Active
9002138,West Hyannisport,02672,Massachusetts,United States,21152,US,Postal Code,Active
9002139,West Yarmouth,02673,Massachusetts,United States,21152,US,Postal Code,Active
9002140,Yarmouth Port,02675,Massachusetts,United States,21152,US,Postal Code,Active
9002141,Assonet,02702,Massachusetts,United States,21152,US,Postal Code,Active
9002142,Attleboro,02703,Massachusetts,United States,21152,US,Postal Code,Active
9002143,Cuttyhunk,02713,Massachusetts,United States,21152,US,Postal Code,Active
9002144,Dighton,02715,Massachusetts,United States,21152,US,Postal Code,Active
9002145,East Freetown,02717,Massachusetts,United States,21152,US,Postal Code,Active
9002146,East Taunton,02718,Massachusetts,United States,21152,US,Postal Code,Active
9002147,Fairhaven,02719,Massachusetts,United States,21152,US,Postal Code,Active
9002148,Fall River,02720,Massachusetts,United States,21152,US,Postal Code,Active
9002149,Fall River,02721,Massachusetts,United States,21152,US,Postal Code,Active
9002150,Fall River,02723,Massachusetts,United States,21152,US,Postal Code,Active
9002151,Fall River,02724,Massachusetts,United States,21152,US,Postal Code,Active
9002152,Somerset,02725,Massachusetts,United States,21152,US,Postal Code,Active
9002153,Somerset,02726,Massachusetts,United States,21152,US,Postal Code,Active
9002154,Marion,02738,Massachusetts,United States,21152,US,Postal Code,Active
9002155,Mattapoisett,02739,Massachusetts,United States,21152,US,Postal Code,Active
9002156,New Bedford,02740,Massachusetts,United States,21152,US,Postal Code,Active
9002157,Acushnet,02743,Massachusetts,United States,21152,US,Postal Code,Active
9002158,New Bedford,02744,Massachusetts,United States,21152,US,Postal Code,Active
9002159,New Bedford,02745,Massachusetts,United States,21152,US,Postal Code,Active
9002160,New Bedford,02746,Massachusetts,United States,21152,US,Postal Code,Active
9002161,North Dartmouth,02747,Massachusetts,United States,21152,US,Postal Code,Active
9002162,South Dartmouth,02748,Massachusetts,United States,21152,US,Postal Code,Active
9002163,North Attleboro,02760,Massachusetts,United States,21152,US,Postal Code,Active
9002165,Plainville,02762,Massachusetts,United States,21152,US,Postal Code,Active
9002166,Attleboro Falls,02763,Massachusetts,United States,21152,US,Postal Code,Active
9002167,North Dighton,02764,Massachusetts,United States,21152,US,Postal Code,Active
9002168,Norton,02766,Massachusetts,United States,21152,US,Postal Code,Active
9002169,Raynham,02767,Massachusetts,United States,21152,US,Postal Code,Active
9002170,Rehoboth,02769,Massachusetts,United States,21152,US,Postal Code,Active
9002171,Rochester,02770,Massachusetts,United States,21152,US,Postal Code,Active
9002172,Seekonk,02771,Massachusetts,United States,21152,US,Postal Code,Active
9002173,Swansea,02777,Massachusetts,United States,21152,US,Postal Code,Active
9002174,Berkley,02779,Massachusetts,United States,21152,US,Postal Code,Active
9002175,Taunton,02780,Massachusetts,United States,21152,US,Postal Code,Active
9002176,Westport,02790,Massachusetts,United States,21152,US,Postal Code,Active
9002178,Albion,02802,Rhode Island,United States,21172,US,Postal Code,Active
9002179,Ashaway,02804,Rhode Island,United States,21172,US,Postal Code,Active
9002180,Barrington,02806,Rhode Island,United States,21172,US,Postal Code,Active
