46103,96,Indianapolis,19,Prestox,iRIS,Amo,IN,193,yes,Presto-X
46104,96,Indianapolis,19,Prestox,iRIS,Arlington,IN,905,yes,Presto-X
46105,96,Indianapolis,19,Prestox,iRIS,Bainbridge,IN,2245,yes,Presto-X
46106,96,Indianapolis,19,Prestox,iRIS,Bargersville,IN,6610,yes,Presto-X
46107,96,Indianapolis,19,Prestox,iRIS,Beech Grove,IN,12235,yes,Presto-X
46110,96,Indianapolis,19,Prestox,iRIS,Boggstown,IN,529,yes,Presto-X
46111,96,Indianapolis,19,Prestox,iRIS,Brooklyn,IN,315,yes,Presto-X
46112,96,Indianapolis,19,Prestox,iRIS,Brownsburg,IN,35322,yes,Presto-X
46113,96,Indianapolis,19,Prestox,iRIS,Camby,IN,15701,yes,Presto-X
46115,96,Indianapolis,19,Prestox,iRIS,Carthage,IN,1970,yes,Presto-X
46117,96,Indianapolis,19,Prestox,iRIS,Charlottesville,IN,706,yes,Presto-X
46118,96,Indianapolis,19,Prestox,iRIS,Clayton,IN,5186,yes,Presto-X
46120,96,Indianapolis,19,Prestox,iRIS,Cloverdale,IN,5557,yes,Presto-X
46121,96,Indianapolis,19,Prestox,iRIS,Coatesville,IN,5522,yes,Presto-X
46122,96,Indianapolis,19,Prestox,iRIS,Danville,IN,15524,yes,Presto-X
46123,96,Indianapolis,19,Prestox,iRIS,Avon,IN,34818,yes,Presto-X
46124,96,Indianapolis,19,Prestox,iRIS,Edinburgh,IN,8103,yes,Presto-X
46125,96,Indianapolis,19,Prestox,iRIS,Eminence,IN,36,yes,Presto-X
46126,96,Indianapolis,19,Prestox,iRIS,Fairland,IN,5154,yes,Presto-X
46127,96,Indianapolis,19,Prestox,iRIS,Falmouth,IN,344,yes,Presto-X
46128,96,Indianapolis,19,Prestox,iRIS,Fillmore,IN,1854,yes,Presto-X
46129,96,Indianapolis,19,Prestox,iRIS,Finly,IN,0,yes,Presto-X
46130,96,Indianapolis,19,Prestox,iRIS,Fountaintown,IN,2414,yes,Presto-X
46131,96,Indianapolis,19,Prestox,iRIS,Franklin,IN,31866,yes,Presto-X
46133,96,Indianapolis,19,Prestox,iRIS,Glenwood,IN,697,yes,Presto-X
46135,96,Indianapolis,19,Prestox,iRIS,Greencastle,IN,20881,yes,Presto-X
46140,96,Indianapolis,19,Prestox,iRIS,Greenfield,IN,39242,yes,Presto-X
46142,96,Indianapolis,19,Prestox,iRIS,Greenwood,IN,30064,yes,Presto-X
46143,96,Indianapolis,19,Prestox,iRIS,Greenwood,IN,53473,yes,Presto-X
46144,96,Indianapolis,19,Prestox,iRIS,Gwynneville,IN,189,yes,Presto-X
46146,96,Indianapolis,19,Prestox,iRIS,Homer,IN,72,yes,Presto-X
46147,96,Indianapolis,19,Prestox,iRIS,Jamestown,IN,3223,yes,Presto-X
46148,96,Indianapolis,19,Prestox,iRIS,Knightstown,IN,5294,yes,Presto-X
46149,96,Indianapolis,19,Prestox,iRIS,Lizton,IN,2468,yes,Presto-X
46150,96,Indianapolis,19,Prestox,iRIS,Manilla,IN,633,yes,Presto-X
46151,96,Indianapolis,19,Prestox,iRIS,Martinsville,IN,31581,yes,Presto-X
46154,96,Indianapolis,19,Prestox,iRIS,Maxwell,IN,0,yes,Presto-X
46155,96,Indianapolis,19,Prestox,iRIS,Mays,IN,65,yes,Presto-X
46156,96,Indianapolis,19,Prestox,iRIS,Milroy,IN,1967,yes,Presto-X
46157,96,Indianapolis,19,Prestox,iRIS,Monrovia,IN,4145,yes,Presto-X
46158,96,Indianapolis,19,Prestox,iRIS,Mooresville,IN,22463,yes,Presto-X
46160,96,Indianapolis,19,Prestox,iRIS,Morgantown,IN,5998,yes,Presto-X
46161,96,Indianapolis,19,Prestox,iRIS,Morristown,IN,2650,yes,Presto-X
46162,96,Indianapolis,19,Prestox,iRIS,Needham,IN,495,yes,Presto-X
46163,96,Indianapolis,19,Prestox,iRIS,New Palestine,IN,11721,yes,Presto-X
46164,96,Indianapolis,19,Prestox,iRIS,Nineveh,IN,3862,yes,Presto-X
46165,96,Indianapolis,19,Prestox,iRIS,North Salem,IN,1438,yes,Presto-X
46166,96,Indianapolis,19,Prestox,iRIS,Paragon,IN,1819,yes,Presto-X
46167,96,Indianapolis,19,Prestox,iRIS,Pittsboro,IN,6292,yes,Presto-X
46168,96,Indianapolis,19,Prestox,iRIS,Plainfield,IN,32932,yes,Presto-X
46170,96,Indianapolis,19,Prestox,iRIS,Putnamville,IN,0,yes,Presto-X
46171,96,Indianapolis,19,Prestox,iRIS,Reelsville,IN,1393,yes,Presto-X
46172,96,Indianapolis,19,Prestox,iRIS,Roachdale,IN,2327,yes,Presto-X
46173,96,Indianapolis,19,Prestox,iRIS,Rushville,IN,10536,yes,Presto-X
46175,96,Indianapolis,19,Prestox,iRIS,Russellville,IN,624,yes,Presto-X
46176,96,Indianapolis,19,Prestox,iRIS,Shelbyville,IN,27533,yes,Presto-X
46180,96,Indianapolis,19,Prestox,iRIS,Stilesville,IN,857,yes,Presto-X
46181,96,Indianapolis,19,Prestox,iRIS,Trafalgar,IN,4504,yes,Presto-X
46182,96,Indianapolis,19,Prestox,iRIS,Waldron,IN,1385,yes,Presto-X
46183,96,Indianapolis,19,Prestox,iRIS,West Newton,IN,275,yes,Presto-X
46184,96,Indianapolis,19,Prestox,iRIS,Whiteland,IN,13220,yes,Presto-X
46186,96,Indianapolis,19,Prestox,iRIS,Wilkinson,IN,1849,yes,Presto-X
46201,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,30538,yes,Presto-X
46202,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,18288,yes,Presto-X
46203,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,38248,yes,Presto-X
46204,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,7001,yes,Presto-X
46205,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,27870,yes,Presto-X
46206,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46207,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46208,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,23504,yes,Presto-X
46209,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46211,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46213,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46214,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,24246,yes,Presto-X
46216,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,2044,yes,Presto-X
46217,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,31508,yes,Presto-X
46218,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,26831,yes,Presto-X
46219,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,36057,yes,Presto-X
46220,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,36128,yes,Presto-X
46221,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,26177,yes,Presto-X
46222,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,35467,yes,Presto-X
46223,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46224,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,36148,yes,Presto-X
46225,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,7664,yes,Presto-X
46226,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,45401,yes,Presto-X
46227,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,58930,yes,Presto-X
46228,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,14847,yes,Presto-X
46229,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,28040,yes,Presto-X
46230,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46231,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,10316,yes,Presto-X
46234,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,27770,yes,Presto-X
46235,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,33459,yes,Presto-X
46236,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,26880,yes,Presto-X
46237,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,39793,yes,Presto-X
46239,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,29187,yes,Presto-X
46240,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,19474,yes,Presto-X
46241,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,32081,yes,Presto-X
46242,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46244,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46247,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46249,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46250,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,18400,yes,Presto-X
46251,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46253,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46254,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,40335,yes,Presto-X
46255,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46256,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,23119,yes,Presto-X
46259,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,11364,yes,Presto-X
46260,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,32692,yes,Presto-X
46262,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46266,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46268,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,25036,yes,Presto-X
46274,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46275,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46277,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46278,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,7985,yes,Presto-X
46280,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,7511,yes,Presto-X
46282,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46283,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46285,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46288,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46290,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,231,yes,Presto-X
46291,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46295,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46296,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46298,96,Indianapolis,19,Prestox,iRIS,Indianapolis,IN,0,yes,Presto-X
46302,96,Indianapolis,19,Prestox,iRIS,Boone Grove,IN,0,yes,Presto-X
46307,96,Indianapolis,19,Prestox,iRIS,Crown Point,IN,61385,yes,Presto-X
46308,96,Indianapolis,19,Prestox,iRIS,Crown Point,IN,0,yes,Presto-X
46312,54,Des Plaines,18,Prestox,iRIS,East Chicago,IN,28961,yes,Presto-X
46325,96,Indianapolis,19,Prestox,iRIS,Hammond,IN,0,yes,Presto-X
46345,96,Indianapolis,19,Prestox,iRIS,Kingsbury,IN,225,yes,Presto-X
46346,96,Indianapolis,19,Prestox,iRIS,Kingsford Heights,IN,1304,yes,Presto-X
46352,96,Indianapolis,19,Prestox,iRIS,La Porte,IN,0,yes,Presto-X
46355,96,Indianapolis,19,Prestox,iRIS,Leroy,IN,0,yes,Presto-X
46361,96,Indianapolis,19,Prestox,iRIS,Michigan City,IN,0,yes,Presto-X
46372,96,Indianapolis,19,Prestox,iRIS,Roselawn,IN,0,yes,Presto-X
46377,96,Indianapolis,19,Prestox,iRIS,Shelby,IN,326,yes,Presto-X
46379,96,Indianapolis,19,Prestox,iRIS,Sumava Resorts,IN,137,yes,Presto-X
46380,96,Indianapolis,19,Prestox,iRIS,Tefft,IN,0,yes,Presto-X
46381,96,Indianapolis,19,Prestox,iRIS,Thayer,IN,81,yes,Presto-X
46383,96,Indianapolis,19,Prestox,iRIS,Valparaiso,IN,40866,yes,Presto-X
46384,96,Indianapolis,19,Prestox,iRIS,Valparaiso,IN,0,yes,Presto-X
46393,96,Indianapolis,19,Prestox,iRIS,Wheeler,IN,248,yes,Presto-X
46410,96,Indianapolis,19,Prestox,iRIS,Merrillville,IN,38721,yes,Presto-X
46411,96,Indianapolis,19,Prestox,iRIS,Merrillville,IN,0,yes,Presto-X
46502,96,Indianapolis,19,Prestox,iRIS,Atwood,IN,283,yes,Presto-X
46504,96,Indianapolis,19,Prestox,iRIS,Bourbon,IN,3601,yes,Presto-X
46508,96,Indianapolis,19,Prestox,iRIS,Burket,IN,143,yes,Presto-X
46510,96,Indianapolis,19,Prestox,iRIS,Claypool,IN,3786,yes,Presto-X
46511,96,Indianapolis,19,Prestox,iRIS,Culver,IN,4228,yes,Presto-X
46513,96,Indianapolis,19,Prestox,iRIS,Donaldson,IN,0,yes,Presto-X
46524,96,Indianapolis,19,Prestox,iRIS,Etna Green,IN,2213,yes,Presto-X
46531,96,Indianapolis,19,Prestox,iRIS,Grovertown,IN,1431,yes,Presto-X
46538,96,Indianapolis,19,Prestox,iRIS,Leesburg,IN,3753,yes,Presto-X
46539,96,Indianapolis,19,Prestox,iRIS,Mentone,IN,1971,yes,Presto-X
46540,96,Indianapolis,19,Prestox,iRIS,Middlebury,IN,11484,yes,Presto-X
46543,96,Indianapolis,19,Prestox,iRIS,Millersburg,IN,3721,yes,Presto-X
46553,96,Indianapolis,19,Prestox,iRIS,New Paris,IN,3215,yes,Presto-X
46555,96,Indianapolis,19,Prestox,iRIS,North Webster,IN,2991,yes,Presto-X
46562,96,Indianapolis,19,Prestox,iRIS,Pierceton,IN,5309,yes,Presto-X
46567,96,Indianapolis,19,Prestox,iRIS,Syracuse,IN,8854,yes,Presto-X
46570,96,Indianapolis,19,Prestox,iRIS,Tippecanoe,IN,1115,yes,Presto-X
46571,96,Indianapolis,19,Prestox,iRIS,Topeka,IN,5297,yes,Presto-X
46572,96,Indianapolis,19,Prestox,iRIS,Tyner,IN,0,yes,Presto-X
46573,96,Indianapolis,19,Prestox,iRIS,Wakarusa,IN,3687,yes,Presto-X
46580,96,Indianapolis,19,Prestox,iRIS,Warsaw,IN,21606,yes,Presto-X
46581,96,Indianapolis,19,Prestox,iRIS,Warsaw,IN,0,yes,Presto-X
46582,96,Indianapolis,19,Prestox,iRIS,Warsaw,IN,12892,yes,Presto-X
46590,96,Indianapolis,19,Prestox,iRIS,Winona Lake,IN,5129,yes,Presto-X
46595,96,Indianapolis,19,Prestox,iRIS,Wyatt,IN,122,yes,Presto-X
46701,96,Indianapolis,19,Prestox,iRIS,Albion,IN,8000,yes,Presto-X
46702,96,Indianapolis,19,Prestox,iRIS,Andrews,IN,2207,yes,Presto-X
46703,96,Indianapolis,19,Prestox,iRIS,Angola,IN,17624,yes,Presto-X
46704,96,Indianapolis,19,Prestox,iRIS,Arcola,IN,28,yes,Presto-X
46706,96,Indianapolis,19,Prestox,iRIS,Auburn,IN,18535,yes,Presto-X
46710,96,Indianapolis,19,Prestox,iRIS,Avilla,IN,3916,yes,Presto-X
46711,96,Indianapolis,19,Prestox,iRIS,Berne,IN,7252,yes,Presto-X
46713,96,Indianapolis,19,Prestox,iRIS,Bippus,IN,0,yes,Presto-X
46714,96,Indianapolis,19,Prestox,iRIS,Bluffton,IN,14498,yes,Presto-X
46721,96,Indianapolis,19,Prestox,iRIS,Butler,IN,4893,yes,Presto-X
46723,96,Indianapolis,19,Prestox,iRIS,Churubusco,IN,7518,yes,Presto-X
46725,96,Indianapolis,19,Prestox,iRIS,Columbia City,IN,22888,yes,Presto-X
46730,96,Indianapolis,19,Prestox,iRIS,Corunna,IN,1106,yes,Presto-X
46731,96,Indianapolis,19,Prestox,iRIS,Craigville,IN,546,yes,Presto-X
46732,96,Indianapolis,19,Prestox,iRIS,Cromwell,IN,3518,yes,Presto-X
46733,96,Indianapolis,19,Prestox,iRIS,Decatur,IN,18776,yes,Presto-X
46737,96,Indianapolis,19,Prestox,iRIS,Fremont,IN,7430,yes,Presto-X
46738,96,Indianapolis,19,Prestox,iRIS,Garrett,IN,8387,yes,Presto-X
46740,96,Indianapolis,19,Prestox,iRIS,Geneva,IN,4646,yes,Presto-X
46741,96,Indianapolis,19,Prestox,iRIS,Grabill,IN,4579,yes,Presto-X
46742,96,Indianapolis,19,Prestox,iRIS,Hamilton,IN,3369,yes,Presto-X
46743,96,Indianapolis,19,Prestox,iRIS,Harlan,IN,2177,yes,Presto-X
46745,96,Indianapolis,19,Prestox,iRIS,Hoagland,IN,1774,yes,Presto-X
46746,96,Indianapolis,19,Prestox,iRIS,Howe,IN,4263,yes,Presto-X
46747,96,Indianapolis,19,Prestox,iRIS,Hudson,IN,2981,yes,Presto-X
46748,96,Indianapolis,19,Prestox,iRIS,Huntertown,IN,5471,yes,Presto-X
46750,96,Indianapolis,19,Prestox,iRIS,Huntington,IN,26965,yes,Presto-X
46755,96,Indianapolis,19,Prestox,iRIS,Kendallville,IN,15381,yes,Presto-X
46759,96,Indianapolis,19,Prestox,iRIS,Keystone,IN,421,yes,Presto-X
46760,96,Indianapolis,19,Prestox,iRIS,Kimmell,IN,1344,yes,Presto-X
46761,96,Indianapolis,19,Prestox,iRIS,Lagrange,IN,12435,yes,Presto-X
46763,96,Indianapolis,19,Prestox,iRIS,Laotto,IN,2237,yes,Presto-X
46764,96,Indianapolis,19,Prestox,iRIS,Larwill,IN,1360,yes,Presto-X
46765,96,Indianapolis,19,Prestox,iRIS,Leo,IN,5408,yes,Presto-X
46766,96,Indianapolis,19,Prestox,iRIS,Liberty Center,IN,844,yes,Presto-X
46767,96,Indianapolis,19,Prestox,iRIS,Ligonier,IN,8500,yes,Presto-X
46769,96,Indianapolis,19,Prestox,iRIS,Linn Grove,IN,0,yes,Presto-X
46770,96,Indianapolis,19,Prestox,iRIS,Markle,IN,2896,yes,Presto-X
46771,96,Indianapolis,19,Prestox,iRIS,Mongo,IN,0,yes,Presto-X
46772,96,Indianapolis,19,Prestox,iRIS,Monroe,IN,3413,yes,Presto-X
46773,96,Indianapolis,19,Prestox,iRIS,Monroeville,IN,3346,yes,Presto-X
46774,96,Indianapolis,19,Prestox,iRIS,New Haven,IN,16809,yes,Presto-X
46776,96,Indianapolis,19,Prestox,iRIS,Orland,IN,1417,yes,Presto-X
46777,96,Indianapolis,19,Prestox,iRIS,Ossian,IN,6479,yes,Presto-X
46778,96,Indianapolis,19,Prestox,iRIS,Petroleum,IN,0,yes,Presto-X
46779,96,Indianapolis,19,Prestox,iRIS,Pleasant Lake,IN,2229,yes,Presto-X
46780,96,Indianapolis,19,Prestox,iRIS,Pleasant Mills,IN,0,yes,Presto-X
46781,96,Indianapolis,19,Prestox,iRIS,Poneto,IN,874,yes,Presto-X
46782,96,Indianapolis,19,Prestox,iRIS,Preble,IN,0,yes,Presto-X
46783,96,Indianapolis,19,Prestox,iRIS,Roanoke,IN,6364,yes,Presto-X
46784,96,Indianapolis,19,Prestox,iRIS,Rome City,IN,2185,yes,Presto-X
46785,96,Indianapolis,19,Prestox,iRIS,Saint Joe,IN,1648,yes,Presto-X
46786,96,Indianapolis,19,Prestox,iRIS,South Milford,IN,157,yes,Presto-X
46787,96,Indianapolis,19,Prestox,iRIS,South Whitley,IN,3698,yes,Presto-X
46788,96,Indianapolis,19,Prestox,iRIS,Spencerville,IN,3541,yes,Presto-X
46789,96,Indianapolis,19,Prestox,iRIS,Stroh,IN,0,yes,Presto-X
46791,96,Indianapolis,19,Prestox,iRIS,Uniondale,IN,1052,yes,Presto-X
46792,96,Indianapolis,19,Prestox,iRIS,Warren,IN,3613,yes,Presto-X
46793,96,Indianapolis,19,Prestox,iRIS,Waterloo,IN,4412,yes,Presto-X
46794,96,Indianapolis,19,Prestox,iRIS,Wawaka,IN,1590,yes,Presto-X
46795,96,Indianapolis,19,Prestox,iRIS,Wolcottville,IN,6519,yes,Presto-X
46796,96,Indianapolis,19,Prestox,iRIS,Wolflake,IN,0,yes,Presto-X
46797,96,Indianapolis,19,Prestox,iRIS,Woodburn,IN,3868,yes,Presto-X
46798,96,Indianapolis,19,Prestox,iRIS,Yoder,IN,1524,yes,Presto-X
46799,96,Indianapolis,19,Prestox,iRIS,Zanesville,IN,228,yes,Presto-X
46801,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46802,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,11073,yes,Presto-X
46803,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,9766,yes,Presto-X
46804,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,28865,yes,Presto-X
46805,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,21017,yes,Presto-X
46806,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,25100,yes,Presto-X
46807,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,16895,yes,Presto-X
46808,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,19220,yes,Presto-X
46809,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,8583,yes,Presto-X
46814,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,12272,yes,Presto-X
46815,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,28068,yes,Presto-X
46816,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,18447,yes,Presto-X
46818,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,20767,yes,Presto-X
46819,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,9550,yes,Presto-X
46825,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,28890,yes,Presto-X
46835,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,34463,yes,Presto-X
46845,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,21802,yes,Presto-X
46850,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46851,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46852,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46853,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46854,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46855,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46856,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46857,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46858,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46859,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46860,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46861,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46862,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46863,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46864,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46865,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46866,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46867,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46868,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46869,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46885,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46895,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46896,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46897,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46898,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46899,96,Indianapolis,19,Prestox,iRIS,Fort Wayne,IN,0,yes,Presto-X
46901,96,Indianapolis,19,Prestox,iRIS,Kokomo,IN,39867,yes,Presto-X
46902,96,Indianapolis,19,Prestox,iRIS,Kokomo,IN,35993,yes,Presto-X
46903,96,Indianapolis,19,Prestox,iRIS,Kokomo,IN,0,yes,Presto-X
46904,96,Indianapolis,19,Prestox,iRIS,Kokomo,IN,0,yes,Presto-X
46911,96,Indianapolis,19,Prestox,iRIS,Amboy,IN,1224,yes,Presto-X
46912,96,Indianapolis,19,Prestox,iRIS,Athens,IN,0,yes,Presto-X
46913,96,Indianapolis,19,Prestox,iRIS,Bringhurst,IN,1232,yes,Presto-X
46914,96,Indianapolis,19,Prestox,iRIS,Bunker Hill,IN,1748,yes,Presto-X
46915,96,Indianapolis,19,Prestox,iRIS,Burlington,IN,614,yes,Presto-X
46916,96,Indianapolis,19,Prestox,iRIS,Burrows,IN,0,yes,Presto-X
46917,96,Indianapolis,19,Prestox,iRIS,Camden,IN,1926,yes,Presto-X
46919,96,Indianapolis,19,Prestox,iRIS,Converse,IN,2427,yes,Presto-X
46920,96,Indianapolis,19,Prestox,iRIS,Cutler,IN,1076,yes,Presto-X
46921,96,Indianapolis,19,Prestox,iRIS,Deedsville,IN,0,yes,Presto-X
46922,96,Indianapolis,19,Prestox,iRIS,Delong,IN,25,yes,Presto-X
46923,96,Indianapolis,19,Prestox,iRIS,Delphi,IN,8059,yes,Presto-X
46926,96,Indianapolis,19,Prestox,iRIS,Denver,IN,1540,yes,Presto-X
46928,96,Indianapolis,19,Prestox,iRIS,Fairmount,IN,4552,yes,Presto-X
46929,96,Indianapolis,19,Prestox,iRIS,Flora,IN,3044,yes,Presto-X
46930,96,Indianapolis,19,Prestox,iRIS,Fowlerton,IN,95,yes,Presto-X
46931,96,Indianapolis,19,Prestox,iRIS,Fulton,IN,213,yes,Presto-X
46932,96,Indianapolis,19,Prestox,iRIS,Galveston,IN,3204,yes,Presto-X
46933,96,Indianapolis,19,Prestox,iRIS,Gas City,IN,6288,yes,Presto-X
46935,96,Indianapolis,19,Prestox,iRIS,Grass Creek,IN,0,yes,Presto-X
46936,96,Indianapolis,19,Prestox,iRIS,Greentown,IN,5800,yes,Presto-X
46937,96,Indianapolis,19,Prestox,iRIS,Hemlock,IN,0,yes,Presto-X
46938,96,Indianapolis,19,Prestox,iRIS,Jonesboro,IN,3135,yes,Presto-X
46939,96,Indianapolis,19,Prestox,iRIS,Kewanna,IN,1939,yes,Presto-X
46940,96,Indianapolis,19,Prestox,iRIS,La Fontaine,IN,2654,yes,Presto-X
46941,96,Indianapolis,19,Prestox,iRIS,Lagro,IN,1054,yes,Presto-X
46942,96,Indianapolis,19,Prestox,iRIS,Lake Cicott,IN,0,yes,Presto-X
46943,96,Indianapolis,19,Prestox,iRIS,Laketon,IN,241,yes,Presto-X
46945,96,Indianapolis,19,Prestox,iRIS,Leiters Ford,IN,0,yes,Presto-X
