"1021196","Madison","Madison,North Carolina,United States","21160","US","City","Active"
"1021197","Maggie Valley","Maggie Valley,North Carolina,United States","21160","US","City","Active"
"1021198","Maiden","Maiden,North Carolina,United States","21160","US","City","Active"
"1021200","Manson","Manson,North Carolina,United States","21160","US","City","Active"
"1021203","Marble","Marble,North Carolina,United States","21160","US","City","Active"
"1021204","Marion","Marion,North Carolina,United States","21160","US","City","Active"
"1021205","Mars Hill","Mars Hill,North Carolina,United States","21160","US","City","Active"
"1021206","Marshall","Marshall,North Carolina,United States","21160","US","City","Active"
"1021207","Marshville","Marshville,North Carolina,United States","21160","US","City","Active"
"1021209","Maury","Maury,North Carolina,United States","21160","US","City","Active"
"1021210","Maxton","Maxton,North Carolina,United States","21160","US","City","Active"
"1021211","Mayodan","Mayodan,North Carolina,United States","21160","US","City","Active"
"1021212","McLeansville","McLeansville,North Carolina,United States","21160","US","City","Active"
"1021213","McCain","McCain,North Carolina,United States","21160","US","City","Active"
"1021214","Marine Corps Air Station New River","Marine Corps Air Station New River,North Carolina,United States","21160","US","City","Active"
"1021215","Mebane","Mebane,North Carolina,United States","21160","US","City","Active"
"1021216","Middlesex","Middlesex,North Carolina,United States","21160","US","City","Active"
"1021217","Midland","Midland,North Carolina,United States","21160","US","City","Active"
"1021218","Mill Spring","Mill Spring,North Carolina,United States","21160","US","City","Active"
"1021219","Misenheimer","Misenheimer,North Carolina,United States","21160","US","City","Active"
"1021220","Mocksville","Mocksville,North Carolina,United States","21160","US","City","Active"
"1021221","Monroe","Monroe,North Carolina,United States","21160","US","City","Active"
"1021222","Mooresville","Mooresville,North Carolina,United States","21160","US","City","Active"
"1021223","Morehead City","Morehead City,North Carolina,United States","21160","US","City","Active"
"1021224","Morganton","Morganton,North Carolina,United States","21160","US","City","Active"
"1021225","Morrisville","Morrisville,North Carolina,United States","21160","US","City","Active"
"1021226","Mount Airy","Mount Airy,North Carolina,United States","21160","US","City","Active"
"1021227","Mount Gilead","Mount Gilead,North Carolina,United States","21160","US","City","Active"
"1021229","Mount Olive","Mount Olive,North Carolina,United States","21160","US","City","Active"
"1021230","Mount Pleasant","Mount Pleasant,North Carolina,United States","21160","US","City","Active"
"1021231","Mount Ulla","Mount Ulla,North Carolina,United States","21160","US","City","Active"
"1021232","Mountain Home","Mountain Home,North Carolina,United States","21160","US","City","Active"
"1021234","Murfreesboro","Murfreesboro,North Carolina,United States","21160","US","City","Active"
"1021235","Murphy","Murphy,North Carolina,United States","21160","US","City","Active"
"1021237","Naples","Naples,North Carolina,United States","21160","US","City","Active"
"1021238","Nashville","Nashville,North Carolina,United States","21160","US","City","Active"
"1021239","Nebo","Nebo,North Carolina,United States","21160","US","City","Active"
"1021240","New Bern","New Bern,North Carolina,United States","21160","US","City","Active"
"1021241","New London","New London,North Carolina,United States","21160","US","City","Active"
"1021242","Newell","Newell,North Carolina,United States","21160","US","City","Active"
"1021243","Newland","Newland,North Carolina,United States","21160","US","City","Active"
"1021244","Newport","Newport,North Carolina,United States","21160","US","City","Active"
"1021245","Newton","Newton,North Carolina,United States","21160","US","City","Active"
"1021246","Newton Grove","Newton Grove,North Carolina,United States","21160","US","City","Active"
"1021247","North Wilkesboro","North Wilkesboro,North Carolina,United States","21160","US","City","Active"
"1021248","Oak Island","Oak Island,North Carolina,United States","21160","US","City","Active"
"1021249","Ocean Isle Beach","Ocean Isle Beach,North Carolina,United States","21160","US","City","Active"
"1021251","Old Fort","Old Fort,North Carolina,United States","21160","US","City","Active"
"1021252","Olin","Olin,North Carolina,United States","21160","US","Municipality","Active"
"1021253","Onslow County","Onslow County,North Carolina,United States","21160","US","County","Active"
"1021254","Oriental","Oriental,North Carolina,United States","21160","US","City","Active"
"1021255","Otto","Otto,North Carolina,United States","21160","US","City","Active"
"1021256","Oxford","Oxford,North Carolina,United States","21160","US","City","Active"
"1021257","Pantego","Pantego,North Carolina,United States","21160","US","City","Active"
"1021258","Pasquotank County","Pasquotank County,North Carolina,United States","21160","US","County","Active"
"1021259","Pembroke","Pembroke,North Carolina,United States","21160","US","City","Active"
"1021260","Pfafftown","Pfafftown,North Carolina,United States","21160","US","City","Active"
"1021261","Pilot Mountain","Pilot Mountain,North Carolina,United States","21160","US","City","Active"
"1021262","Pine Hall","Pine Hall,North Carolina,United States","21160","US","City","Active"
"1021263","Pinehurst","Pinehurst,North Carolina,United States","21160","US","City","Active"
"1021264","Pinetops","Pinetops,North Carolina,United States","21160","US","City","Active"
"1021265","Pinetown","Pinetown,North Carolina,United States","21160","US","City","Active"
"1021266","Pineville","Pineville,North Carolina,United States","21160","US","City","Active"
"1021267","Pisgah Forest","Pisgah Forest,North Carolina,United States","21160","US","City","Active"
"1021268","Pittsboro","Pittsboro,North Carolina,United States","21160","US","City","Active"
"1021269","Pleasant Garden","Pleasant Garden,North Carolina,United States","21160","US","City","Active"
"1021270","Plymouth","Plymouth,North Carolina,United States","21160","US","City","Active"
"1021272","Polkton","Polkton,North Carolina,United States","21160","US","City","Active"
"1021273","Pollocksville","Pollocksville,North Carolina,United States","21160","US","City","Active"
"1021274","Pope Field","Pope Field,North Carolina,United States","21160","US","City","Active"
"1021276","Purlear","Purlear,North Carolina,United States","21160","US","City","Active"
"1021277","Raeford","Raeford,North Carolina,United States","21160","US","City","Active"
"1021278","Raleigh","Raleigh,North Carolina,United States","21160","US","City","Active"
"1021279","Ramseur","Ramseur,North Carolina,United States","21160","US","City","Active"
"1021280","Randleman","Randleman,North Carolina,United States","21160","US","City","Active"
"1021281","Red Springs","Red Springs,North Carolina,United States","21160","US","City","Active"
"1021282","Reidsville","Reidsville,North Carolina,United States","21160","US","City","Active"
"1021283","Rex","Rex,North Carolina,United States","21160","US","City","Active"
"1021284","Roanoke Rapids","Roanoke Rapids,North Carolina,United States","21160","US","City","Active"
"1021285","Robbins","Robbins,North Carolina,United States","21160","US","City","Active"
"1021286","Robbinsville","Robbinsville,North Carolina,United States","21160","US","City","Active"
"1021287","Robersonville","Robersonville,North Carolina,United States","21160","US","City","Active"
"1021288","Rockingham","Rockingham,North Carolina,United States","21160","US","City","Active"
"1021289","Rocky Mount","Rocky Mount,North Carolina,United States","21160","US","City","Active"
"1021290","Rocky Point","Rocky Point,North Carolina,United States","21160","US","City","Active"
"1021292","Rose Hill","Rose Hill,North Carolina,United States","21160","US","City","Active"
"1021293","Roseboro","Roseboro,North Carolina,United States","21160","US","City","Active"
"1021294","Rosman","Rosman,North Carolina,United States","21160","US","City","Active"
"1021295","Roxboro","Roxboro,North Carolina,United States","21160","US","City","Active"
"1021296","Ruffin","Ruffin,North Carolina,United States","21160","US","Municipality","Active"
"1021297","Rural Hall","Rural Hall,North Carolina,United States","21160","US","City","Active"
"1021298","Rutherford College","Rutherford College,North Carolina,United States","21160","US","City","Active"
"1021299","Rutherfordton","Rutherfordton,North Carolina,United States","21160","US","City","Active"
"1021300","Salisbury","Salisbury,North Carolina,United States","21160","US","City","Active"
"1021301","Saluda","Saluda,North Carolina,United States","21160","US","City","Active"
"1021302","Sanford","Sanford,North Carolina,United States","21160","US","City","Active"
"1021303","Scotland Neck","Scotland Neck,North Carolina,United States","21160","US","City","Active"
"1021304","Selma","Selma,North Carolina,United States","21160","US","City","Active"
"1021305","Shallotte","Shallotte,North Carolina,United States","21160","US","City","Active"
"1021306","Shelby","Shelby,North Carolina,United States","21160","US","City","Active"
"1021307","Siler City","Siler City,North Carolina,United States","21160","US","City","Active"
"1021308","Skyland","Skyland,North Carolina,United States","21160","US","Neighborhood","Active"
"1021309","Smithfield","Smithfield,North Carolina,United States","21160","US","City","Active"
"1021310","Sneads Ferry","Sneads Ferry,North Carolina,United States","21160","US","City","Active"
"1021311","Snow Hill","Snow Hill,North Carolina,United States","21160","US","City","Active"
"1021312","Southern Pines","Southern Pines,North Carolina,United States","21160","US","City","Active"
"1021313","Southport","Southport,North Carolina,United States","21160","US","City","Active"
"1021314","Sparta","Sparta,North Carolina,United States","21160","US","City","Active"
"1021315","Spindale","Spindale,North Carolina,United States","21160","US","City","Active"
"1021316","Spring Hope","Spring Hope,North Carolina,United States","21160","US","City","Active"
"1021317","Spring Lake","Spring Lake,North Carolina,United States","21160","US","City","Active"
"1021318","Spruce Pine","Spruce Pine,North Carolina,United States","21160","US","City","Active"
"1021319","Staley","Staley,North Carolina,United States","21160","US","City","Active"
"1021320","Stanley","Stanley,North Carolina,United States","21160","US","City","Active"
"1021321","Star","Star,North Carolina,United States","21160","US","City","Active"
"1021323","Stoneville","Stoneville,North Carolina,United States","21160","US","City","Active"
"1021324","Stony Point","Stony Point,North Carolina,United States","21160","US","City","Active"
"1021325","Sunbury","Sunbury,North Carolina,United States","21160","US","City","Active"
"1021326","Supply","Supply,North Carolina,United States","21160","US","City","Active"
"1021327","Swannanoa","Swannanoa,North Carolina,United States","21160","US","City","Active"
"1021328","Swan Quarter","Swan Quarter,North Carolina,United States","21160","US","City","Active"
"1021329","Swansboro","Swansboro,North Carolina,United States","21160","US","City","Active"
"1021330","Swepsonville","Swepsonville,North Carolina,United States","21160","US","City","Active"
"1021331","Sylva","Sylva,North Carolina,United States","21160","US","City","Active"
"1021332","Tabor City","Tabor City,North Carolina,United States","21160","US","City","Active"
"1021333","Tarboro","Tarboro,North Carolina,United States","21160","US","City","Active"
"1021334","Township of Taylorsville","Township of Taylorsville,North Carolina,United States","21160","US","City","Active"
"1021335","Thomasville","Thomasville,North Carolina,United States","21160","US","City","Active"
"1021336","Tillery","Tillery,North Carolina,United States","21160","US","City","Active"
"1021337","Timberlake","Timberlake,North Carolina,United States","21160","US","City","Active"
"1021338","Tobaccoville","Tobaccoville,North Carolina,United States","21160","US","City","Active"
"1021339","Trenton","Trenton,North Carolina,United States","21160","US","City","Active"
"1021340","Trinity","Trinity,North Carolina,United States","21160","US","City","Active"
"1021341","Troutman","Troutman,North Carolina,United States","21160","US","City","Active"
"1021342","Troy","Troy,North Carolina,United States","21160","US","City","Active"
"1021343","Tryon","Tryon,North Carolina,United States","21160","US","City","Active"
"1021344","Tyner","Tyner,North Carolina,United States","21160","US","City","Active"
"1021345","Valdese","Valdese,North Carolina,United States","21160","US","City","Active"
"1021346","Vale","Vale,North Carolina,United States","21160","US","City","Active"
"1021347","Vanceboro","Vanceboro,North Carolina,United States","21160","US","City","Active"
"1021348","Wadesboro","Wadesboro,North Carolina,United States","21160","US","City","Active"
"1021349","Wagram","Wagram,North Carolina,United States","21160","US","City","Active"
"1021350","Wake Forest","Wake Forest,North Carolina,United States","21160","US","City","Active"
"1021351","Wallace","Wallace,North Carolina,United States","21160","US","City","Active"
"1021352","Walnut Cove","Walnut Cove,North Carolina,United States","21160","US","City","Active"
"1021353","Wanchese","Wanchese,North Carolina,United States","21160","US","City","Active"
"1021354","Warrensville","Warrensville,North Carolina,United States","21160","US","City","Active"
"1021355","Warrenton","Warrenton,North Carolina,United States","21160","US","City","Active"
"1021356","Washington","Washington,North Carolina,United States","21160","US","City","Active"
"1021357","Waxhaw","Waxhaw,North Carolina,United States","21160","US","City","Active"
"1021358","Waynesville","Waynesville,North Carolina,United States","21160","US","City","Active"
"1021359","Weaverville","Weaverville,North Carolina,United States","21160","US","City","Active"
"1021360","Webster","Webster,North Carolina,United States","21160","US","City","Active"
"1021361","Welcome","Welcome,North Carolina,United States","21160","US","City","Active"
"1021362","Weldon","Weldon,North Carolina,United States","21160","US","City","Active"
"1021363","Wendell","Wendell,North Carolina,United States","21160","US","City","Active"
"1021364","Wentworth","Wentworth,North Carolina,United States","21160","US","City","Active"
"1021365","West End","West End,North Carolina,United States","21160","US","City","Active"
"1021366","West Jefferson","West Jefferson,North Carolina,United States","21160","US","City","Active"
"1021367","Whiteville","Whiteville,North Carolina,United States","21160","US","City","Active"
"1021368","Whitsett","Whitsett,North Carolina,United States","21160","US","City","Active"
"1021369","Whittier","Whittier,North Carolina,United States","21160","US","City","Active"
"1021370","Wilkesboro","Wilkesboro,North Carolina,United States","21160","US","City","Active"
"1021371","Willard","Willard,North Carolina,United States","21160","US","City","Active"
"1021372","Williamston","Williamston,North Carolina,United States","21160","US","City","Active"
"1021373","Willow Spring","Willow Spring,North Carolina,United States","21160","US","City","Active"
"1021374","Wilmington","Wilmington,North Carolina,United States","21160","US","City","Active"
"1021375","Wilson","Wilson,North Carolina,United States","21160","US","City","Active"
"1021376","Windsor","Windsor,North Carolina,United States","21160","US","City","Active"
"1021377","Winston-Salem","Winston-Salem,North Carolina,United States","21160","US","City","Active"
"1021378","Winterville","Winterville,North Carolina,United States","21160","US","City","Active"
"1021379","Winton","Winton,North Carolina,United States","21160","US","City","Active"
"1021380","Wrightsville Beach","Wrightsville Beach,North Carolina,United States","21160","US","City","Active"
"1021381","Yadkinville","Yadkinville,North Carolina,United States","21160","US","City","Active"
"1021382","Yanceyville","Yanceyville,North Carolina,United States","21160","US","City","Active"
"1021383","Youngsville","Youngsville,North Carolina,United States","21160","US","City","Active"
"1021384","Zebulon","Zebulon,North Carolina,United States","21160","US","City","Active"
"1021385","Abercrombie","Abercrombie,North Dakota,United States","21161","US","City","Active"
"1021386","Adams","Adams,North Dakota,United States","21161","US","City","Active"
"1021387","Alexander","Alexander,North Dakota,United States","21161","US","City","Active"
"1021388","Amidon","Amidon,North Dakota,United States","21161","US","City","Active"
"1021389","Anamoose","Anamoose,North Dakota,United States","21161","US","City","Active"
"1021390","Argusville","Argusville,North Dakota,United States","21161","US","City","Active"
"1021391","Ashley","Ashley,North Dakota,United States","21161","US","City","Active"
"1021392","Baldwin","Baldwin,North Dakota,United States","21161","US","City","Active"
"1021393","Bantry","Bantry,North Dakota,United States","21161","US","City","Active"
"1021394","Barney","Barney,North Dakota,United States","21161","US","City","Active"
"1021395","Beach","Beach,North Dakota,United States","21161","US","City","Active"
"1021396","Belcourt","Belcourt,North Dakota,United States","21161","US","City","Active"
"1021397","Belfield","Belfield,North Dakota,United States","21161","US","City","Active"
"1021398","Berthold","Berthold,North Dakota,United States","21161","US","City","Active"
"1021399","Beulah","Beulah,North Dakota,United States","21161","US","City","Active"
"1021400","Binford","Binford,North Dakota,United States","21161","US","City","Active"
"1021401","Bisbee","Bisbee,North Dakota,United States","21161","US","City","Active"
"1021402","Bismarck","Bismarck,North Dakota,United States","21161","US","City","Active"
"1021403","Bottineau","Bottineau,North Dakota,United States","21161","US","City","Active"
"1021404","Bowbells","Bowbells,North Dakota,United States","21161","US","City","Active"
"1021405","Bowman","Bowman,North Dakota,United States","21161","US","City","Active"
"1021406","Butte","Butte,North Dakota,United States","21161","US","City","Active"
"1021407","Buxton","Buxton,North Dakota,United States","21161","US","City","Active"
"1021408","Calvin","Calvin,North Dakota,United States","21161","US","City","Active"
"1021409","Cando","Cando,North Dakota,United States","21161","US","City","Active"
"1021410","Carrington","Carrington,North Dakota,United States","21161","US","City","Active"
"1021411","Carson","Carson,North Dakota,United States","21161","US","City","Active"
"1021412","Casselton","Casselton,North Dakota,United States","21161","US","City","Active"
"1021413","Cavalier","Cavalier,North Dakota,United States","21161","US","City","Active"
"1021414","Center","Center,North Dakota,United States","21161","US","City","Active"
"1021415","Colfax","Colfax,North Dakota,United States","21161","US","City","Active"
"1021416","Cooperstown","Cooperstown,North Dakota,United States","21161","US","City","Active"
"1021417","Crosby","Crosby,North Dakota,United States","21161","US","City","Active"
"1021418","Des Lacs","Des Lacs,North Dakota,United States","21161","US","City","Active"
"1021419","Devils Lake","Devils Lake,North Dakota,United States","21161","US","City","Active"
"1021420","Dickey","Dickey,North Dakota,United States","21161","US","City","Active"
"1021421","Dickinson","Dickinson,North Dakota,United States","21161","US","City","Active"
"1021422","Drake","Drake,North Dakota,United States","21161","US","City","Active"
"1021423","Drayton","Drayton,North Dakota,United States","21161","US","City","Active"
"1021424","Driscoll","Driscoll,North Dakota,United States","21161","US","City","Active"
"1021425","Dunseith","Dunseith,North Dakota,United States","21161","US","City","Active"
"1021426","Edgeley","Edgeley,North Dakota,United States","21161","US","City","Active"
"1021427","Edinburg","Edinburg,North Dakota,United States","21161","US","City","Active"
"1021428","Edmore","Edmore,North Dakota,United States","21161","US","City","Active"
"1021429","Elgin","Elgin,North Dakota,United States","21161","US","City","Active"
"1021430","Ellendale","Ellendale,North Dakota,United States","21161","US","City","Active"
"1021431","Emerado","Emerado,North Dakota,United States","21161","US","City","Active"
"1021432","Enderlin","Enderlin,North Dakota,United States","21161","US","City","Active"
"1021433","Fairmount","Fairmount,North Dakota,United States","21161","US","City","Active"
"1021434","Fargo","Fargo,North Dakota,United States","21161","US","City","Active"
"1021435","Fessenden","Fessenden,North Dakota,United States","21161","US","City","Active"
"1021436","Finley","Finley,North Dakota,United States","21161","US","City","Active"
"1021437","Flasher","Flasher,North Dakota,United States","21161","US","City","Active"
"1021438","Fordville","Fordville,North Dakota,United States","21161","US","City","Active"
"1021439","Forman","Forman,North Dakota,United States","21161","US","City","Active"
"1021440","Fort Totten","Fort Totten,North Dakota,United States","21161","US","City","Active"
"1021441","Fort Yates","Fort Yates,North Dakota,United States","21161","US","City","Active"
"1021442","Gackle","Gackle,North Dakota,United States","21161","US","City","Active"
"1021443","Garrison","Garrison,North Dakota,United States","21161","US","City","Active"
"1021444","Glen Ullin","Glen Ullin,North Dakota,United States","21161","US","City","Active"
"1021445","Glenburn","Glenburn,North Dakota,United States","21161","US","City","Active"
"1021446","Golden Valley","Golden Valley,North Dakota,United States","21161","US","City","Active"
"1021447","Goodrich","Goodrich,North Dakota,United States","21161","US","City","Active"
"1021448","Grafton","Grafton,North Dakota,United States","21161","US","City","Active"
"1021449","Grand Forks","Grand Forks,North Dakota,United States","21161","US","City","Active"
"1021450","Grand Forks Air Force Base","Grand Forks Air Force Base,North Dakota,United States","21161","US","City","Active"
"1021451","Granville","Granville,North Dakota,United States","21161","US","City","Active"
"1021452","Grenora","Grenora,North Dakota,United States","21161","US","City","Active"
"1021453","Gwinner","Gwinner,North Dakota,United States","21161","US","City","Active"
"1021454","Halliday","Halliday,North Dakota,United States","21161","US","City","Active"
"1021455","Hankinson","Hankinson,North Dakota,United States","21161","US","City","Active"
"1021456","Harvey","Harvey,North Dakota,United States","21161","US","City","Active"
"1021457","Hatton","Hatton,North Dakota,United States","21161","US","City","Active"
"1021458","Hazelton","Hazelton,North Dakota,United States","21161","US","City","Active"
"1021459","Hazen","Hazen,North Dakota,United States","21161","US","City","Active"
"1021460","Hebron","Hebron,North Dakota,United States","21161","US","City","Active"
"1021461","Hettinger","Hettinger,North Dakota,United States","21161","US","City","Active"
"1021462","Hillsboro","Hillsboro,North Dakota,United States","21161","US","City","Active"
"1021463","Hoople","Hoople,North Dakota,United States","21161","US","City","Active"
"1021464","Hope","Hope,North Dakota,United States","21161","US","City","Active"
"1021465","Hunter","Hunter,North Dakota,United States","21161","US","City","Active"
"1021466","Inkster","Inkster,North Dakota,United States","21161","US","City","Active"
"1021467","Jamestown","Jamestown,North Dakota,United States","21161","US","City","Active"
"1021468","Kenmare","Kenmare,North Dakota,United States","21161","US","City","Active"
"1021469","Kensal","Kensal,North Dakota,United States","21161","US","City","Active"
"1021470","Killdeer","Killdeer,North Dakota,United States","21161","US","City","Active"
"1021471","Kindred","Kindred,North Dakota,United States","21161","US","City","Active"
"1021472","Kulm","Kulm,North Dakota,United States","21161","US","City","Active"
"1021473","Lakota","Lakota,North Dakota,United States","21161","US","City","Active"
"1021474","LaMoure","LaMoure,North Dakota,United States","21161","US","City","Active"
"1021475","Langdon","Langdon,North Dakota,United States","21161","US","City","Active"
"1021476","Larimore","Larimore,North Dakota,United States","21161","US","City","Active"
"1021477","Leeds","Leeds,North Dakota,United States","21161","US","City","Active"
"1021478","Lehr","Lehr,North Dakota,United States","21161","US","City","Active"
"1021479","Lidgerwood","Lidgerwood,North Dakota,United States","21161","US","City","Active"
"1021480","Lignite","Lignite,North Dakota,United States","21161","US","City","Active"
"1021481","Linton","Linton,North Dakota,United States","21161","US","City","Active"
"1021482","Lisbon","Lisbon,North Dakota,United States","21161","US","City","Active"
"1021483","Litchville","Litchville,North Dakota,United States","21161","US","City","Active"
"1021484","Maddock","Maddock,North Dakota,United States","21161","US","City","Active"
"1021485","Makoti","Makoti,North Dakota,United States","21161","US","City","Active"
"1021486","Mandan","Mandan,North Dakota,United States","21161","US","City","Active"
"1021487","Mandaree","Mandaree,North Dakota,United States","21161","US","City","Active"
"1021488","Manning","Manning,North Dakota,United States","21161","US","City","Active"
"1021489","Manvel","Manvel,North Dakota,United States","21161","US","City","Active"
"1021490","Marion","Marion,North Dakota,United States","21161","US","City","Active"
"1021491","Max","Max,North Dakota,United States","21161","US","City","Active"
"1021492","Mayville","Mayville,North Dakota,United States","21161","US","City","Active"
"1021493","McClusky","McClusky,North Dakota,United States","21161","US","City","Active"
"1021494","McHenry","McHenry,North Dakota,United States","21161","US","City","Active"
"1021495","McKenzie","McKenzie,North Dakota,United States","21161","US","City","Active"
"1021496","McVille","McVille,North Dakota,United States","21161","US","City","Active"
"1021497","Medina","Medina,North Dakota,United States","21161","US","City","Active"
"1021498","Medora","Medora,North Dakota,United States","21161","US","City","Active"
"1021499","Menoken","Menoken,North Dakota,United States","21161","US","City","Active"
"1021500","Mercer","Mercer,North Dakota,United States","21161","US","City","Active"
"1021501","Milnor","Milnor,North Dakota,United States","21161","US","City","Active"
"1021502","Milton","Milton,North Dakota,United States","21161","US","City","Active"
"1021503","Minnewaukan","Minnewaukan,North Dakota,United States","21161","US","City","Active"
"1021504","Minot","Minot,North Dakota,United States","21161","US","City","Active"
"1021505","Minot Air Force Base","Minot Air Force Base,North Dakota,United States","21161","US","City","Active"
"1021506","Minto","Minto,North Dakota,United States","21161","US","City","Active"
"1021507","Mohall","Mohall,North Dakota,United States","21161","US","City","Active"
"1021508","Montpelier","Montpelier,North Dakota,United States","21161","US","City","Active"
"1021509","Mott","Mott,North Dakota,United States","21161","US","City","Active"
"1021510","Munich","Munich,North Dakota,United States","21161","US","City","Active"
"1021511","Napoleon","Napoleon,North Dakota,United States","21161","US","City","Active"
"1021512","Neche","Neche,North Dakota,United States","21161","US","City","Active"
"1021513","New England","New England,North Dakota,United States","21161","US","City","Active"
"1021514","New Rockford","New Rockford,North Dakota,United States","21161","US","City","Active"
"1021515","New Salem","New Salem,North Dakota,United States","21161","US","City","Active"
"1021516","New Town","New Town,North Dakota,United States","21161","US","City","Active"
"1021517","Newburg","Newburg,North Dakota,United States","21161","US","City","Active"
"1021518","Noonan","Noonan,North Dakota,United States","21161","US","City","Active"
"1021519","Northwood","Northwood,North Dakota,United States","21161","US","City","Active"
"1021520","Oakes","Oakes,North Dakota,United States","21161","US","City","Active"
"1021521","Oriska","Oriska,North Dakota,United States","21161","US","City","Active"
"1021522","Osnabrock","Osnabrock,North Dakota,United States","21161","US","City","Active"
"1021523","Page","Page,North Dakota,United States","21161","US","City","Active"
"1021524","Park River","Park River,North Dakota,United States","21161","US","City","Active"
"1021525","Parshall","Parshall,North Dakota,United States","21161","US","City","Active"
"1021526","Pembina","Pembina,North Dakota,United States","21161","US","City","Active"
"1021527","Pingree","Pingree,North Dakota,United States","21161","US","City","Active"
"1021528","Plaza","Plaza,North Dakota,United States","21161","US","City","Active"
"1021529","Portal","Portal,North Dakota,United States","21161","US","City","Active"
"1021530","Powers Lake","Powers Lake,North Dakota,United States","21161","US","City","Active"
"1021531","Raleigh","Raleigh,North Dakota,United States","21161","US","Municipality","Active"
"1021532","Ray","Ray,North Dakota,United States","21161","US","City","Active"
"1021533","Regent","Regent,North Dakota,United States","21161","US","City","Active"
"1021534","Rhame","Rhame,North Dakota,United States","21161","US","City","Active"
"1021535","Richardton","Richardton,North Dakota,United States","21161","US","City","Active"
"1021536","Rocklake","Rocklake,North Dakota,United States","21161","US","City","Active"
"1021537","Rogers","Rogers,North Dakota,United States","21161","US","City","Active"
"1021538","Rolette","Rolette,North Dakota,United States","21161","US","City","Active"
"1021539","Rolla","Rolla,North Dakota,United States","21161","US","City","Active"
"1021540","Roseglen","Roseglen,North Dakota,United States","21161","US","City","Active"
"1021541","Rugby","Rugby,North Dakota,United States","21161","US","City","Active"
"1021542","Sawyer","Sawyer,North Dakota,United States","21161","US","City","Active"
"1021543","Scranton","Scranton,North Dakota,United States","21161","US","City","Active"
"1021544","Selfridge","Selfridge,North Dakota,United States","21161","US","City","Active"
"1021545","Sherwood","Sherwood,North Dakota,United States","21161","US","City","Active"
"1021546","Sheyenne","Sheyenne,North Dakota,United States","21161","US","City","Active"
"1021547","Solen","Solen,North Dakota,United States","21161","US","City","Active"
"1021548","South Heart","South Heart,North Dakota,United States","21161","US","City","Active"
"1021549","Saint John","Saint John,North Dakota,United States","21161","US","City","Active"
"1021550","Saint Thomas","Saint Thomas,North Dakota,United States","21161","US","City","Active"
"1021551","Stanley","Stanley,North Dakota,United States","21161","US","City","Active"
"1021552","Stanton","Stanton,North Dakota,United States","21161","US","City","Active"
"1021553","Starkweather","Starkweather,North Dakota,United States","21161","US","City","Active"
"1021554","Steele","Steele,North Dakota,United States","21161","US","City","Active"
"1021555","Strasburg","Strasburg,North Dakota,United States","21161","US","City","Active"
"1021556","Surrey","Surrey,North Dakota,United States","21161","US","City","Active"
"1021557","Sykeston","Sykeston,North Dakota,United States","21161","US","City","Active"
"1021558","Tappen","Tappen,North Dakota,United States","21161","US","City","Active"
"1021559","Taylor","Taylor,North Dakota,United States","21161","US","City","Active"
"1021560","Thompson","Thompson,North Dakota,United States","21161","US","City","Active"
"1021561","Tioga","Tioga,North Dakota,United States","21161","US","City","Active"
"1021562","Tower City","Tower City,North Dakota,United States","21161","US","City","Active"
"1021563","Towner","Towner,North Dakota,United States","21161","US","City","Active"
"1021564","Trenton","Trenton,North Dakota,United States","21161","US","Municipality","Active"
"1021565","Turtle Lake","Turtle Lake,North Dakota,United States","21161","US","City","Active"
"1021566","Tuttle","Tuttle,North Dakota,United States","21161","US","City","Active"
"1021567","Underwood","Underwood,North Dakota,United States","21161","US","City","Active"
"1021568","Upham","Upham,North Dakota,United States","21161","US","City","Active"
"1021569","Valley City","Valley City,North Dakota,United States","21161","US","City","Active"
"1021570","Velva","Velva,North Dakota,United States","21161","US","City","Active"
"1021571","Verona","Verona,North Dakota,United States","21161","US","City","Active"
"1021572","Wahpeton","Wahpeton,North Dakota,United States","21161","US","City","Active"
"1021573","Walhalla","Walhalla,North Dakota,United States","21161","US","City","Active"
"1021574","Warwick","Warwick,North Dakota,United States","21161","US","City","Active"
"1021575","Washburn","Washburn,North Dakota,United States","21161","US","City","Active"
"1021576","Watford City","Watford City,North Dakota,United States","21161","US","City","Active"
"1021577","West Fargo","West Fargo,North Dakota,United States","21161","US","City","Active"
"1021578","Westhope","Westhope,North Dakota,United States","21161","US","City","Active"
"1021579","Wildrose","Wildrose,North Dakota,United States","21161","US","City","Active"
"1021580","Williston","Williston,North Dakota,United States","21161","US","City","Active"
"1021581","Willow City","Willow City,North Dakota,United States","21161","US","City","Active"
"1021582","Wilton","Wilton,North Dakota,United States","21161","US","City","Active"
"1021583","Wimbledon","Wimbledon,North Dakota,United States","21161","US","City","Active"
"1021584","Wing","Wing,North Dakota,United States","21161","US","City","Active"
"1021585","Wishek","Wishek,North Dakota,United States","21161","US","City","Active"
"1021586","Wolford","Wolford,North Dakota,United States","21161","US","City","Active"
"1021587","Wyndmere","Wyndmere,North Dakota,United States","21161","US","City","Active"
"1021588","Zeeland","Zeeland,North Dakota,United States","21161","US","City","Active"
"1021589","Ainsworth","Ainsworth,Nebraska,United States","21162","US","City","Active"
"1021590","Albion","Albion,Nebraska,United States","21162","US","City","Active"
"1021591","Alda","Alda,Nebraska,United States","21162","US","City","Active"
"1021592","Allen","Allen,Nebraska,United States","21162","US","City","Active"
"1021593","Alliance","Alliance,Nebraska,United States","21162","US","City","Active"
